X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.470000e+00,5.000000e-03
0,8.24e-02,2.54e-01,
1,8.56e-02,2.56e-01,
2,8.64e-02,2.54e-01,
3,8.16e-02,2.56e-01,
4,8.80e-02,2.54e-01,
5,8.32e-02,2.56e-01,
6,8.64e-02,2.54e-01,
7,8.24e-02,2.56e-01,
8,8.24e-02,2.54e-01,
9,8.64e-02,2.54e-01,
10,8.72e-02,2.54e-01,
11,8.40e-02,2.54e-01,
12,8.64e-02,2.54e-01,
13,8.32e-02,2.56e-01,
14,8.32e-02,2.54e-01,
15,8.80e-02,2.56e-01,
16,8.80e-02,2.56e-01,
17,8.40e-02,2.54e-01,
18,8.88e-02,2.54e-01,
19,8.40e-02,2.56e-01,
20,8.48e-02,2.54e-01,
21,8.88e-02,2.56e-01,
22,8.88e-02,2.56e-01,
23,8.48e-02,2.54e-01,
24,8.80e-02,2.54e-01,
25,8.40e-02,2.56e-01,
26,9.12e-02,2.54e-01,
27,8.32e-02,2.56e-01,
28,8.56e-02,2.56e-01,
29,8.96e-02,2.54e-01,
30,8.96e-02,2.54e-01,
31,8.56e-02,2.56e-01,
32,8.64e-02,2.54e-01,
33,8.96e-02,2.56e-01,
34,8.80e-02,2.54e-01,
35,8.56e-02,2.56e-01,
36,8.88e-02,2.54e-01,
37,8.56e-02,2.56e-01,
38,9.04e-02,2.54e-01,
39,8.64e-02,2.56e-01,
40,8.48e-02,2.56e-01,
41,9.04e-02,2.54e-01,
42,9.04e-02,2.56e-01,
43,8.56e-02,2.54e-01,
44,8.72e-02,2.54e-01,
45,9.12e-02,2.56e-01,
46,9.12e-02,2.54e-01,
47,8.32e-02,2.56e-01,
48,9.20e-02,2.54e-01,
49,8.64e-02,2.54e-01,
50,8.96e-02,2.54e-01,
51,8.56e-02,2.54e-01,
52,9.20e-02,2.54e-01,
53,8.64e-02,2.54e-01,
54,8.80e-02,2.54e-01,
55,9.12e-02,2.56e-01,
56,9.04e-02,2.54e-01,
57,8.72e-02,2.56e-01,
58,8.88e-02,2.54e-01,
59,9.12e-02,2.56e-01,
60,8.88e-02,2.56e-01,
61,9.28e-02,2.54e-01,
62,8.88e-02,2.56e-01,
63,9.28e-02,2.54e-01,
64,8.96e-02,2.54e-01,
65,9.28e-02,2.56e-01,
66,9.20e-02,2.54e-01,
67,8.96e-02,2.54e-01,
68,8.88e-02,2.54e-01,
69,9.44e-02,2.56e-01,
70,9.36e-02,2.54e-01,
71,8.88e-02,2.56e-01,
72,9.28e-02,2.56e-01,
73,8.80e-02,2.54e-01,
74,9.04e-02,2.54e-01,
75,9.44e-02,2.56e-01,
76,9.44e-02,2.54e-01,
77,8.88e-02,2.54e-01,
78,9.44e-02,2.54e-01,
79,8.96e-02,2.56e-01,
80,9.44e-02,2.54e-01,
81,9.04e-02,2.54e-01,
82,9.20e-02,2.56e-01,
83,9.04e-02,2.54e-01,
84,9.60e-02,2.54e-01,
85,8.96e-02,2.56e-01,
86,9.36e-02,2.54e-01,
87,8.88e-02,2.56e-01,
88,9.36e-02,2.54e-01,
89,9.04e-02,2.56e-01,
90,9.36e-02,2.54e-01,
91,9.04e-02,2.56e-01,
92,9.04e-02,2.54e-01,
93,9.52e-02,2.56e-01,
94,9.68e-02,2.56e-01,
95,9.04e-02,2.54e-01,
96,9.52e-02,2.54e-01,
97,9.20e-02,2.56e-01,
98,9.36e-02,2.56e-01,
99,9.60e-02,2.54e-01,
100,9.12e-02,2.54e-01,
101,9.52e-02,2.56e-01,
102,9.60e-02,2.54e-01,
103,9.20e-02,2.56e-01,
104,9.28e-02,2.56e-01,
105,9.60e-02,2.54e-01,
106,9.76e-02,2.54e-01,
107,9.12e-02,2.54e-01,
108,9.28e-02,2.56e-01,
109,9.68e-02,2.54e-01,
110,9.68e-02,2.54e-01,
111,9.28e-02,2.54e-01,
112,9.28e-02,2.54e-01,
113,9.68e-02,2.54e-01,
114,9.20e-02,2.54e-01,
115,9.76e-02,2.56e-01,
116,9.68e-02,2.54e-01,
117,9.44e-02,2.56e-01,
118,9.04e-02,2.54e-01,
119,9.84e-02,2.56e-01,
120,9.36e-02,2.54e-01,
121,9.76e-02,2.56e-01,
122,1.00e-01,2.54e-01,
123,9.36e-02,2.56e-01,
124,9.36e-02,2.54e-01,
125,1.00e-01,2.56e-01,
126,9.20e-02,2.56e-01,
127,1.00e-01,2.54e-01,
128,1.02e-01,2.54e-01,
129,9.36e-02,2.56e-01,
130,9.68e-02,2.54e-01,
131,9.28e-02,2.56e-01,
132,9.76e-02,2.56e-01,
133,9.60e-02,2.54e-01,
134,9.76e-02,2.54e-01,
135,9.52e-02,2.54e-01,
136,1.02e-01,2.54e-01,
137,9.52e-02,2.56e-01,
138,9.52e-02,2.56e-01,
139,1.00e-01,2.54e-01,
140,9.60e-02,2.56e-01,
141,1.00e-01,2.54e-01,
142,9.44e-02,2.54e-01,
143,1.01e-01,2.56e-01,
144,9.52e-02,2.54e-01,
145,1.02e-01,2.56e-01,
146,9.68e-02,2.54e-01,
147,1.00e-01,2.56e-01,
148,9.76e-02,2.56e-01,
149,1.01e-01,2.54e-01,
150,9.68e-02,2.54e-01,
151,9.92e-02,2.56e-01,
152,9.76e-02,2.54e-01,
153,1.02e-01,2.54e-01,
154,1.01e-01,2.54e-01,
155,9.60e-02,2.54e-01,
156,9.76e-02,2.54e-01,
157,1.02e-01,2.56e-01,
158,1.02e-01,2.54e-01,
159,9.60e-02,2.56e-01,
160,9.76e-02,2.54e-01,
161,1.02e-01,2.56e-01,
162,1.02e-01,2.54e-01,
163,9.76e-02,2.56e-01,
164,9.76e-02,2.54e-01,
165,1.02e-01,2.56e-01,
166,9.84e-02,2.54e-01,
167,1.03e-01,2.56e-01,
168,1.04e-01,2.54e-01,
169,9.84e-02,2.54e-01,
170,9.76e-02,2.54e-01,
171,1.02e-01,2.56e-01,
172,1.03e-01,2.54e-01,
173,9.68e-02,2.56e-01,
174,9.92e-02,2.54e-01,
175,1.03e-01,2.56e-01,
176,1.04e-01,2.54e-01,
177,9.84e-02,2.56e-01,
178,9.92e-02,2.54e-01,
179,1.04e-01,2.56e-01,
180,1.03e-01,2.54e-01,
181,9.84e-02,2.56e-01,
182,1.02e-01,2.54e-01,
183,-2.40e-03,2.54e-01,
184,-1.60e-03,2.52e-01,
185,4.00e-03,2.28e-01,
186,0.00e+00,2.26e-01,
187,3.20e-03,2.10e-01,
188,1.60e-03,2.08e-01,
189,4.00e-03,2.04e-01,
190,0.00e+00,2.04e-01,
191,3.20e-03,2.12e-01,
192,4.00e-03,2.14e-01,
193,-8.00e-04,2.26e-01,
194,0.00e+00,2.28e-01,
