Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.791,0.2,4.746e-05,0.9830508474576273,0.0
1,0.776,0.2,4.656e-05,0.9830508474576273,0.005
2,0.78,0.2,4.6800000000000006e-05,0.9830508474576273,0.01
3,0.793,0.2,4.758e-05,0.9830508474576273,0.015
4,0.78,0.2,4.6800000000000006e-05,0.9830508474576273,0.02
5,0.792,0.2,4.7520000000000006e-05,0.9830508474576273,0.025
6,0.78,0.2,4.6800000000000006e-05,0.9830508474576273,0.03
7,0.792,0.2,4.7520000000000006e-05,0.9830508474576273,0.035
8,0.794,0.2,4.7640000000000005e-05,0.9830508474576273,0.04
9,0.78,0.2,4.6800000000000006e-05,0.9830508474576273,0.045
10,0.778,0.2,4.668e-05,0.9830508474576273,0.05
11,0.79,0.198,4.74e-05,0.9745762711864407,0.055
12,0.781,0.198,4.686e-05,0.9745762711864407,0.06
13,0.794,0.2,4.7640000000000005e-05,0.9830508474576273,0.065
14,0.794,0.2,4.7640000000000005e-05,0.9830508474576273,0.07
15,0.782,0.2,4.6920000000000005e-05,0.9830508474576273,0.075
16,0.78,0.2,4.6800000000000006e-05,0.9830508474576273,0.08
17,0.79,0.2,4.74e-05,0.9830508474576273,0.085
18,0.794,0.2,4.7640000000000005e-05,0.9830508474576273,0.09
19,0.781,0.198,4.686e-05,0.9745762711864407,0.095
20,0.794,0.2,4.7640000000000005e-05,0.9830508474576273,0.1
21,0.781,0.2,4.686e-05,0.9830508474576273,0.105
22,0.794,0.2,4.7640000000000005e-05,0.9830508474576273,0.11
23,0.779,0.2,4.674e-05,0.9830508474576273,0.115
24,0.783,0.2,4.698e-05,0.9830508474576273,0.12
25,0.796,0.2,4.7760000000000004e-05,0.9830508474576273,0.125
26,0.784,0.2,4.7040000000000004e-05,0.9830508474576273,0.13
27,0.796,0.2,4.7760000000000004e-05,0.9830508474576273,0.135
28,0.781,0.2,4.686e-05,0.9830508474576273,0.14
29,0.795,0.2,4.77e-05,0.9830508474576273,0.145
30,0.796,0.2,4.7760000000000004e-05,0.9830508474576273,0.15
31,0.783,0.2,4.698e-05,0.9830508474576273,0.155
32,0.781,0.2,4.686e-05,0.9830508474576273,0.16
33,0.796,0.2,4.7760000000000004e-05,0.9830508474576273,0.165
34,0.783,0.2,4.698e-05,0.9830508474576273,0.17
35,0.797,0.198,4.7820000000000006e-05,0.9745762711864407,0.17500000000000002
36,0.784,0.2,4.7040000000000004e-05,0.9830508474576273,0.18
37,0.798,0.2,4.788e-05,0.9830508474576273,0.185
38,0.794,0.2,4.7640000000000005e-05,0.9830508474576273,0.19
