Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.744,0.402,4.464e-06,0.9430894308943091,0.0
1,0.748,0.404,4.488e-06,0.9512195121951221,0.005
2,0.748,0.404,4.488e-06,0.9512195121951221,0.01
3,0.76,0.402,4.56e-06,0.9430894308943091,0.015
4,0.74,0.402,4.44e-06,0.9430894308943091,0.02
5,0.752,0.404,4.512e-06,0.9512195121951221,0.025
6,0.748,0.406,4.488e-06,0.9593495934959352,0.03
7,0.76,0.402,4.56e-06,0.9430894308943091,0.035
8,0.744,0.406,4.464e-06,0.9593495934959352,0.04
9,0.756,0.404,4.536e-06,0.9512195121951221,0.045
10,0.756,0.406,4.536e-06,0.9593495934959352,0.05
11,0.32,0.392,1.9200000000000003e-06,0.902439024390244,0.055
12,0.32,0.374,1.9200000000000003e-06,0.8292682926829269,0.06
13,0.328,0.334,1.968e-06,0.6666666666666667,0.065
14,0.332,0.374,1.992e-06,0.8292682926829269,0.07
15,0.324,0.396,1.944e-06,0.91869918699187,0.075
16,0.324,0.398,1.944e-06,0.9268292682926831,0.08
17,0.328,0.406,1.968e-06,0.9593495934959352,0.085
18,0.328,0.406,1.968e-06,0.9593495934959352,0.09
19,0.336,0.408,2.016e-06,0.9674796747967479,0.095
20,0.336,0.408,2.016e-06,0.9674796747967479,0.1
21,0.324,0.41,1.944e-06,0.975609756097561,0.105
22,0.324,0.408,1.944e-06,0.9674796747967479,0.11
23,0.336,0.412,2.016e-06,0.983739837398374,0.115
24,0.34,0.412,2.04e-06,0.983739837398374,0.12
25,0.328,0.41,1.968e-06,0.975609756097561,0.125
26,0.328,0.408,1.968e-06,0.9674796747967479,0.13
27,0.34,0.412,2.04e-06,0.983739837398374,0.135
28,0.34,0.412,2.04e-06,0.983739837398374,0.14
29,0.328,0.408,1.968e-06,0.9674796747967479,0.145
30,0.328,0.408,1.968e-06,0.9674796747967479,0.15
31,0.336,0.41,2.016e-06,0.975609756097561,0.155
32,0.34,0.41,2.04e-06,0.975609756097561,0.16
33,0.336,0.408,2.016e-06,0.9674796747967479,0.165
34,0.328,0.408,1.968e-06,0.9674796747967479,0.17
35,0.34,0.41,2.04e-06,0.975609756097561,0.17500000000000002
36,0.34,0.408,2.04e-06,0.9674796747967479,0.18
37,0.332,0.41,1.992e-06,0.975609756097561,0.185
38,0.328,0.408,1.968e-06,0.9674796747967479,0.19
39,0.34,0.41,2.04e-06,0.975609756097561,0.195
40,0.336,0.408,2.016e-06,0.9674796747967479,0.2
41,0.34,0.404,2.04e-06,0.9512195121951221,0.20500000000000002
42,0.336,0.404,2.016e-06,0.9512195121951221,0.21
43,0.332,0.406,1.992e-06,0.9593495934959352,0.215
44,0.34,0.406,2.04e-06,0.9593495934959352,0.22
45,0.344,0.402,2.064e-06,0.9430894308943091,0.225
46,0.34,0.404,2.04e-06,0.9512195121951221,0.23
47,0.336,0.402,2.016e-06,0.9430894308943091,0.23500000000000001
48,0.34,0.404,2.04e-06,0.9512195121951221,0.24
