Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.374,0.212,2.244e-06,0.9821428571428571,0.0
1,0.382,0.21,2.2920000000000002e-06,0.9642857142857143,0.005
2,0.384,0.212,2.304e-06,0.9821428571428571,0.01
3,0.374,0.21,2.244e-06,0.9642857142857143,0.015
4,0.374,0.212,2.244e-06,0.9821428571428571,0.02
5,0.383,0.21,2.298e-06,0.9642857142857143,0.025
6,0.383,0.21,2.298e-06,0.9642857142857143,0.03
7,0.374,0.212,2.244e-06,0.9821428571428571,0.035
8,0.386,0.212,2.3160000000000004e-06,0.9821428571428571,0.04
9,0.377,0.21,2.262e-06,0.9642857142857143,0.045
10,0.377,0.212,2.262e-06,0.9821428571428571,0.05
11,0.384,0.21,2.304e-06,0.9642857142857143,0.055
12,0.375,0.212,2.25e-06,0.9821428571428571,0.06
13,0.387,0.21,2.322e-06,0.9642857142857143,0.065
14,0.374,0.212,2.244e-06,0.9821428571428571,0.07
15,0.382,0.21,2.2920000000000002e-06,0.9642857142857143,0.075
16,0.385,0.212,2.3100000000000003e-06,0.9821428571428571,0.08
17,0.375,0.21,2.25e-06,0.9642857142857143,0.085
18,0.383,0.212,2.298e-06,0.9821428571428571,0.09
19,0.378,0.21,2.268e-06,0.9642857142857143,0.095
20,0.377,0.212,2.262e-06,0.9821428571428571,0.1
21,0.384,0.21,2.304e-06,0.9642857142857143,0.105
22,0.378,0.212,2.268e-06,0.9821428571428571,0.11
23,0.384,0.21,2.304e-06,0.9642857142857143,0.115
24,0.374,0.21,2.244e-06,0.9642857142857143,0.12
25,0.385,0.212,2.3100000000000003e-06,0.9821428571428571,0.125
26,0.385,0.212,2.3100000000000003e-06,0.9821428571428571,0.13
27,0.376,0.21,2.256e-06,0.9642857142857143,0.135
28,0.385,0.21,2.3100000000000003e-06,0.9642857142857143,0.14
29,0.378,0.212,2.268e-06,0.9821428571428571,0.145
30,0.386,0.212,2.3160000000000004e-06,0.9821428571428571,0.15
31,0.378,0.21,2.268e-06,0.9642857142857143,0.155
32,0.386,0.212,2.3160000000000004e-06,0.9821428571428571,0.16
33,0.377,0.21,2.262e-06,0.9642857142857143,0.165
34,0.377,0.212,2.262e-06,0.9821428571428571,0.17
35,0.384,0.212,2.304e-06,0.9821428571428571,0.17500000000000002
36,0.386,0.212,2.3160000000000004e-06,0.9821428571428571,0.18
37,0.378,0.21,2.268e-06,0.9642857142857143,0.185
38,0.378,0.212,2.268e-06,0.9821428571428571,0.19
39,0.386,0.21,2.3160000000000004e-06,0.9642857142857143,0.195
40,0.386,0.21,2.3160000000000004e-06,0.9642857142857143,0.2
41,0.375,0.212,2.25e-06,0.9821428571428571,0.20500000000000002
42,0.378,0.21,2.268e-06,0.9642857142857143,0.21
43,0.387,0.212,2.322e-06,0.9821428571428571,0.215
44,0.38,0.21,2.28e-06,0.9642857142857143,0.22
45,0.386,0.212,2.3160000000000004e-06,0.9821428571428571,0.225
46,0.378,0.212,2.268e-06,0.9821428571428571,0.23
47,0.386,0.21,2.3160000000000004e-06,0.9642857142857143,0.23500000000000001
48,0.378,0.21,2.268e-06,0.9642857142857143,0.24
49,0.385,0.212,2.3100000000000003e-06,0.9821428571428571,0.245
50,0.388,0.212,2.328e-06,0.9821428571428571,0.25
51,0.378,0.21,2.268e-06,0.9642857142857143,0.255
52,0.38,0.21,2.28e-06,0.9642857142857143,0.26
53,0.384,0.212,2.304e-06,0.9821428571428571,0.265
54,0.378,0.212,2.268e-06,0.9821428571428571,0.27
55,0.387,0.212,2.322e-06,0.9821428571428571,0.275
56,0.386,0.212,2.3160000000000004e-06,0.9821428571428571,0.28
57,0.379,0.21,2.2739999999999997e-06,0.9642857142857143,0.28500000000000003
58,0.388,0.212,2.328e-06,0.9821428571428571,0.29
59,0.378,0.21,2.268e-06,0.9642857142857143,0.295
60,0.387,0.212,2.322e-06,0.9821428571428571,0.3
61,0.378,0.21,2.268e-06,0.9642857142857143,0.305
62,0.386,0.212,2.3160000000000004e-06,0.9821428571428571,0.31
63,0.378,0.21,2.268e-06,0.9642857142857143,0.315
64,0.388,0.21,2.328e-06,0.9642857142857143,0.32
65,0.379,0.212,2.2739999999999997e-06,0.9821428571428571,0.325
66,0.388,0.21,2.328e-06,0.9642857142857143,0.33
67,0.38,0.212,2.28e-06,0.9821428571428571,0.335
68,0.388,0.21,2.328e-06,0.9642857142857143,0.34
69,0.38,0.212,2.28e-06,0.9821428571428571,0.34500000000000003
70,0.39,0.21,2.3400000000000005e-06,0.9642857142857143,0.35000000000000003
71,0.378,0.212,2.268e-06,0.9821428571428571,0.355
72,0.387,0.212,2.322e-06,0.9821428571428571,0.36
73,0.38,0.21,2.28e-06,0.9642857142857143,0.365
74,0.39,0.212,2.3400000000000005e-06,0.9821428571428571,0.37
75,0.379,0.21,2.2739999999999997e-06,0.9642857142857143,0.375
76,0.389,0.212,2.334e-06,0.9821428571428571,0.38
77,0.382,0.212,2.2920000000000002e-06,0.9821428571428571,0.385
78,0.389,0.21,2.334e-06,0.9642857142857143,0.39
79,0.38,0.212,2.28e-06,0.9821428571428571,0.395
80,0.382,0.212,2.2920000000000002e-06,0.9821428571428571,0.4
81,0.39,0.21,2.3400000000000005e-06,0.9642857142857143,0.405
82,0.389,0.21,2.334e-06,0.9642857142857143,0.41000000000000003
83,0.382,0.212,2.2920000000000002e-06,0.9821428571428571,0.41500000000000004
84,0.392,0.21,2.352e-06,0.9642857142857143,0.42
85,0.382,0.212,2.2920000000000002e-06,0.9821428571428571,0.425
86,0.381,0.212,2.2860000000000002e-06,0.9821428571428571,0.43
87,0.39,0.21,2.3400000000000005e-06,0.9642857142857143,0.435
88,0.388,0.212,2.328e-06,0.9821428571428571,0.44
89,0.382,0.21,2.2920000000000002e-06,0.9642857142857143,0.445
90,0.394,0.212,2.364e-06,0.9821428571428571,0.45
91,0.382,0.21,2.2920000000000002e-06,0.9642857142857143,0.455
92,0.382,0.212,2.2920000000000002e-06,0.9821428571428571,0.46
93,0.392,0.21,2.352e-06,0.9642857142857143,0.465
94,0.379,0.212,2.2739999999999997e-06,0.9821428571428571,0.47000000000000003
95,0.39,0.212,2.3400000000000005e-06,0.9821428571428571,0.47500000000000003
96,0.391,0.21,2.346e-06,0.9642857142857143,0.48
97,0.382,0.212,2.2920000000000002e-06,0.9821428571428571,0.485
98,0.389,0.21,2.334e-06,0.9642857142857143,0.49
99,0.382,0.212,2.2920000000000002e-06,0.9821428571428571,0.495
100,0.39,0.212,2.3400000000000005e-06,0.9821428571428571,0.5
101,0.382,0.21,2.2920000000000002e-06,0.9642857142857143,0.505
102,0.384,0.212,2.304e-06,0.9821428571428571,0.51
103,0.389,0.21,2.334e-06,0.9642857142857143,0.515
104,0.382,0.21,2.2920000000000002e-06,0.9642857142857143,0.52
105,0.392,0.212,2.352e-06,0.9821428571428571,0.525
106,0.383,0.21,2.298e-06,0.9642857142857143,0.53
107,0.39,0.212,2.3400000000000005e-06,0.9821428571428571,0.535
108,0.39,0.212,2.3400000000000005e-06,0.9821428571428571,0.54
109,0.382,0.21,2.2920000000000002e-06,0.9642857142857143,0.545
