Sequence,CH1,CH2,Bfield,CH2norm,time
0,8.8,-1.8,5.28e-05,0.9764705882352942,0.0
1,9.12,-2.4,5.472e-05,0.9588235294117647,0.005
2,9.12,-1.8,5.472e-05,0.9764705882352942,0.01
3,8.8,-2.4,5.28e-05,0.9588235294117647,0.015
4,9.12,-1.8,5.472e-05,0.9764705882352942,0.02
5,8.8,-2.2,5.28e-05,0.9647058823529411,0.025
6,9.12,-2.4,5.472e-05,0.9588235294117647,0.03
7,8.88,-1.6,5.3280000000000005e-05,0.9823529411764705,0.035
8,8.88,-1.8,5.3280000000000005e-05,0.9764705882352942,0.04
9,9.2,-2.4,5.52e-05,0.9588235294117647,0.045
10,8.88,-2.4,5.3280000000000005e-05,0.9588235294117647,0.05
11,9.2,-1.8,5.52e-05,0.9764705882352942,0.055
12,9.2,-1.8,5.52e-05,0.9764705882352942,0.06
13,8.88,-2.4,5.3280000000000005e-05,0.9588235294117647,0.065
14,9.2,-1.8,5.52e-05,0.9764705882352942,0.07
15,8.88,-2.4,5.3280000000000005e-05,0.9588235294117647,0.075
16,9.2,-1.8,5.52e-05,0.9764705882352942,0.08
17,8.96,-2.4,5.376000000000001e-05,0.9588235294117647,0.085
18,8.96,-1.8,5.376000000000001e-05,0.9764705882352942,0.09
19,9.28,-2.4,5.5679999999999995e-05,0.9588235294117647,0.095
20,8.96,-1.8,5.376000000000001e-05,0.9764705882352942,0.1
21,9.28,-2.4,5.5679999999999995e-05,0.9588235294117647,0.105
22,9.28,-1.8,5.5679999999999995e-05,0.9764705882352942,0.11
23,8.96,-2.4,5.376000000000001e-05,0.9588235294117647,0.115
24,8.96,-1.8,5.376000000000001e-05,0.9764705882352942,0.12
25,9.28,-2.4,5.5679999999999995e-05,0.9588235294117647,0.125
26,9.04,-2.4,5.4239999999999996e-05,0.9588235294117647,0.13
27,9.36,-1.8,5.616e-05,0.9764705882352942,0.135
28,9.04,-2.4,5.4239999999999996e-05,0.9588235294117647,0.14
29,9.36,-1.8,5.616e-05,0.9764705882352942,0.145
30,9.04,-1.8,5.4239999999999996e-05,0.9764705882352942,0.15
31,9.44,-2.4,5.664e-05,0.9588235294117647,0.155
32,9.04,-2.4,5.4239999999999996e-05,0.9588235294117647,0.16
33,9.44,-1.8,5.664e-05,0.9764705882352942,0.165
34,9.04,-2.4,5.4239999999999996e-05,0.9588235294117647,0.17
35,9.36,-1.8,5.616e-05,0.9764705882352942,0.17500000000000002
36,9.04,-1.8,5.4239999999999996e-05,0.9764705882352942,0.18
37,9.36,-2.4,5.616e-05,0.9588235294117647,0.185
38,9.12,-1.8,5.472e-05,0.9764705882352942,0.19
39,9.52,-2.4,5.712e-05,0.9588235294117647,0.195
40,9.52,-2.4,5.712e-05,0.9588235294117647,0.2
41,9.12,-1.8,5.472e-05,0.9764705882352942,0.20500000000000002
42,9.12,-1.8,5.472e-05,0.9764705882352942,0.21
43,9.52,-2.4,5.712e-05,0.9588235294117647,0.215
44,9.12,-2.4,5.472e-05,0.9588235294117647,0.22
45,9.52,-1.8,5.712e-05,0.9764705882352942,0.225
46,9.52,-2.4,5.712e-05,0.9588235294117647,0.23
47,9.2,-1.8,5.52e-05,0.9764705882352942,0.23500000000000001
48,9.6,-1.8,5.7600000000000004e-05,0.9764705882352942,0.24
49,9.2,-2.4,5.52e-05,0.9588235294117647,0.245
50,9.28,-2.4,5.5679999999999995e-05,0.9588235294117647,0.25
51,9.6,-1.8,5.7600000000000004e-05,0.9764705882352942,0.255
52,9.6,-1.8,5.7600000000000004e-05,0.9764705882352942,0.26
53,9.2,-2.4,5.52e-05,0.9588235294117647,0.265
54,9.2,-1.8,5.52e-05,0.9764705882352942,0.27
55,9.6,-2.4,5.7600000000000004e-05,0.9588235294117647,0.275
56,9.6,-1.8,5.7600000000000004e-05,0.9764705882352942,0.28
57,9.28,-2.4,5.5679999999999995e-05,0.9588235294117647,0.28500000000000003
58,9.36,-2.4,5.616e-05,0.9588235294117647,0.29
59,9.68,-1.8,5.808e-05,0.9764705882352942,0.295
60,9.36,-1.8,5.616e-05,0.9764705882352942,0.3
61,9.68,-2.4,5.808e-05,0.9588235294117647,0.305
62,9.68,-1.8,5.808e-05,0.9764705882352942,0.31
63,9.36,-2.4,5.616e-05,0.9588235294117647,0.315
64,9.68,-1.8,5.808e-05,0.9764705882352942,0.32
65,9.36,-2.4,5.616e-05,0.9588235294117647,0.325
66,9.68,-1.8,5.808e-05,0.9764705882352942,0.33
67,9.36,-2.4,5.616e-05,0.9588235294117647,0.335
68,9.44,-1.8,5.664e-05,0.9764705882352942,0.34
69,9.76,-2.4,5.856e-05,0.9588235294117647,0.34500000000000003
70,9.76,-2.4,5.856e-05,0.9588235294117647,0.35000000000000003
71,9.44,-1.8,5.664e-05,0.9764705882352942,0.355
72,9.44,-2.4,5.664e-05,0.9588235294117647,0.36
73,9.76,-1.8,5.856e-05,0.9764705882352942,0.365
74,9.76,-1.8,5.856e-05,0.9764705882352942,0.37
75,9.44,-2.4,5.664e-05,0.9588235294117647,0.375
76,9.44,-1.8,5.664e-05,0.9764705882352942,0.38
77,9.76,-2.4,5.856e-05,0.9588235294117647,0.385
78,9.52,-1.8,5.712e-05,0.9764705882352942,0.39
79,9.84,-2.4,5.9040000000000004e-05,0.9588235294117647,0.395
80,9.84,-1.8,5.9040000000000004e-05,0.9764705882352942,0.4
81,9.52,-2.4,5.712e-05,0.9588235294117647,0.405
82,9.52,-1.8,5.712e-05,0.9764705882352942,0.41000000000000003
83,9.84,-2.4,5.9040000000000004e-05,0.9588235294117647,0.41500000000000004
