Sequence,CH1,CH2,Bfield,CH2norm,time
0,8.8,-0.4,0.000528,0.9418604651162791,0.0
1,9.12,-1.0,0.0005472,0.9244186046511628,0.005
2,9.12,-0.6,0.0005472,0.9360465116279069,0.01
3,8.8,-1.6,0.000528,0.9069767441860465,0.015
4,9.12,-1.4,0.0005472,0.9127906976744186,0.02
5,8.8,-2.4,0.000528,0.8837209302325582,0.025
6,8.8,-2.0,0.000528,0.8953488372093023,0.03
7,9.12,-3.6,0.0005472,0.8488372093023255,0.035
8,9.12,-3.2,0.0005472,0.8604651162790697,0.04
9,8.88,-6.4,0.0005328,0.7674418604651163,0.045
10,9.12,-6.2,0.0005472,0.7732558139534883,0.05
11,8.88,-10.4,0.0005328,0.6511627906976744,0.055
12,8.88,-10.0,0.0005328,0.6627906976744186,0.06
13,9.2,-19.6,0.0005519999999999999,0.38372093023255804,0.065
14,9.2,-19.8,0.0005519999999999999,0.37790697674418594,0.07
15,8.88,-23.6,0.0005328,0.26744186046511614,0.075
16,9.2,-23.6,0.0005519999999999999,0.26744186046511614,0.08
17,8.88,-18.4,0.0005328,0.41860465116279066,0.085
18,9.2,-18.2,0.0005519999999999999,0.42441860465116277,0.09
19,8.88,-12.0,0.0005328,0.6046511627906976,0.095
20,8.96,-12.0,0.0005376,0.6046511627906976,0.1
21,9.28,-8.0,0.0005567999999999999,0.7209302325581395,0.105
22,8.96,-7.8,0.0005376,0.7267441860465116,0.11
23,9.28,-5.2,0.0005567999999999999,0.8023255813953488,0.115
24,9.28,-5.4,0.0005567999999999999,0.7965116279069767,0.12
25,8.96,-3.4,0.0005376,0.8546511627906976,0.125
26,8.96,-3.6,0.0005376,0.8488372093023255,0.13
27,9.28,-2.2,0.0005567999999999999,0.8895348837209303,0.135
28,9.28,-2.6,0.0005567999999999999,0.8779069767441859,0.14
29,9.04,-1.2,0.0005424,0.9186046511627907,0.145
30,9.04,-2.0,0.0005424,0.8953488372093023,0.15
31,9.36,-0.8,0.0005616,0.9302325581395349,0.155
32,9.04,-1.2,0.0005424,0.9186046511627907,0.16
33,9.44,-0.4,0.0005663999999999999,0.9418604651162791,0.165
34,9.36,-0.8,0.0005616,0.9302325581395349,0.17
35,9.04,0.0,0.0005424,0.9534883720930232,0.17500000000000002
36,9.36,-0.6,0.0005616,0.9360465116279069,0.18
37,9.04,0.0,0.0005424,0.9534883720930232,0.185
38,9.04,-0.4,0.0005424,0.9418604651162791,0.19
39,9.52,0.2,0.0005711999999999999,0.9593023255813954,0.195
40,9.12,0.2,0.0005472,0.9593023255813954,0.2
41,9.52,-0.4,0.0005711999999999999,0.9418604651162791,0.20500000000000002
42,9.52,0.4,0.0005711999999999999,0.9651162790697674,0.21
43,9.12,-0.2,0.0005472,0.9476744186046511,0.215
44,9.12,0.4,0.0005472,0.9651162790697674,0.22
45,9.52,-0.2,0.0005711999999999999,0.9476744186046511,0.225
46,9.12,0.4,0.0005472,0.9651162790697674,0.23
47,9.52,-0.2,0.0005711999999999999,0.9476744186046511,0.23500000000000001
48,9.2,0.0,0.0005519999999999999,0.9534883720930232,0.24
49,9.52,0.6,0.0005711999999999999,0.9709302325581395,0.245
50,9.6,0.0,0.0005759999999999999,0.9534883720930232,0.25
51,9.2,0.6,0.0005519999999999999,0.9709302325581395,0.255
52,9.6,0.6,0.0005759999999999999,0.9709302325581395,0.26
53,9.2,0.0,0.0005519999999999999,0.9534883720930232,0.265
54,9.6,0.6,0.0005759999999999999,0.9709302325581395,0.27
55,9.2,0.0,0.0005519999999999999,0.9534883720930232,0.275
56,9.2,0.6,0.0005519999999999999,0.9709302325581395,0.28
57,9.6,0.0,0.0005759999999999999,0.9534883720930232,0.28500000000000003
58,9.28,0.0,0.0005567999999999999,0.9534883720930232,0.29
59,9.68,0.6,0.0005807999999999999,0.9709302325581395,0.295
60,9.36,0.6,0.0005616,0.9709302325581395,0.3
61,9.68,0.0,0.0005807999999999999,0.9534883720930232,0.305
62,9.36,0.0,0.0005616,0.9534883720930232,0.31
63,9.68,0.8,0.0005807999999999999,0.9767441860465115,0.315
64,9.36,0.2,0.0005616,0.9593023255813954,0.32
65,9.68,0.8,0.0005807999999999999,0.9767441860465115,0.325
66,9.68,0.2,0.0005807999999999999,0.9593023255813954,0.33
67,9.36,0.6,0.0005616,0.9709302325581395,0.335
68,9.36,0.2,0.0005616,0.9593023255813954,0.34
69,9.76,0.8,0.0005855999999999999,0.9767441860465115,0.34500000000000003
70,9.44,0.2,0.0005663999999999999,0.9593023255813954,0.35000000000000003
71,9.76,0.8,0.0005855999999999999,0.9767441860465115,0.355
72,9.76,0.2,0.0005855999999999999,0.9593023255813954,0.36
73,9.44,1.0,0.0005663999999999999,0.9825581395348837,0.365
74,9.76,0.2,0.0005855999999999999,0.9593023255813954,0.37
75,9.44,1.0,0.0005663999999999999,0.9825581395348837,0.375
76,9.76,0.2,0.0005855999999999999,0.9593023255813954,0.38
77,9.44,0.8,0.0005663999999999999,0.9767441860465115,0.385
78,9.52,1.0,0.0005711999999999999,0.9825581395348837,0.39
79,9.84,0.2,0.0005903999999999999,0.9593023255813954,0.395
80,9.52,1.0,0.0005711999999999999,0.9825581395348837,0.4
81,9.84,0.2,0.0005903999999999999,0.9593023255813954,0.405
82,9.84,0.2,0.0005903999999999999,0.9593023255813954,0.41000000000000003
83,9.52,1.0,0.0005711999999999999,0.9825581395348837,0.41500000000000004
84,9.52,0.2,0.0005711999999999999,0.9593023255813954,0.42
85,9.84,1.0,0.0005903999999999999,0.9825581395348837,0.425
86,9.52,1.0,0.0005711999999999999,0.9825581395348837,0.43
87,9.84,0.2,0.0005903999999999999,0.9593023255813954,0.435
