Sequence,CH1,CH2,Bfield,CH2norm,time
0,9.36,5.0,0.0005616,0.9700598802395209,0.0
1,9.04,5.6,0.0005424,0.9880239520958084,0.005
2,9.36,5.0,0.0005616,0.9700598802395209,0.01
3,9.04,5.6,0.0005424,0.9880239520958084,0.015
4,9.36,5.0,0.0005616,0.9700598802395209,0.02
5,9.04,5.6,0.0005424,0.9880239520958084,0.025
6,9.44,5.0,0.0005663999999999999,0.9700598802395209,0.03
7,9.04,5.6,0.0005424,0.9880239520958084,0.035
8,9.04,5.0,0.0005424,0.9700598802395209,0.04
9,9.44,5.6,0.0005663999999999999,0.9880239520958084,0.045
10,9.04,5.0,0.0005424,0.9700598802395209,0.05
11,9.52,5.6,0.0005711999999999999,0.9880239520958084,0.055
12,9.52,5.0,0.0005711999999999999,0.9700598802395209,0.06
13,9.12,5.6,0.0005472,0.9880239520958084,0.065
14,9.52,5.0,0.0005711999999999999,0.9700598802395209,0.07
15,9.12,5.6,0.0005472,0.9880239520958084,0.075
16,9.12,5.6,0.0005472,0.9880239520958084,0.08
17,9.52,5.0,0.0005711999999999999,0.9700598802395209,0.085
18,9.52,5.4,0.0005711999999999999,0.9820359281437125,0.09
19,9.2,4.8,0.0005519999999999999,0.9640718562874251,0.095
20,9.2,5.0,0.0005519999999999999,0.9700598802395209,0.1
21,9.6,5.4,0.0005759999999999999,0.9820359281437125,0.105
22,9.2,5.0,0.0005519999999999999,0.9700598802395209,0.11
23,9.6,5.6,0.0005759999999999999,0.9880239520958084,0.115
24,9.6,5.0,0.0005759999999999999,0.9700598802395209,0.12
25,9.2,5.6,0.0005519999999999999,0.9880239520958084,0.125
26,9.2,5.0,0.0005519999999999999,0.9700598802395209,0.13
27,9.6,5.6,0.0005759999999999999,0.9880239520958084,0.135
28,9.36,5.0,0.0005616,0.9700598802395209,0.14
29,9.68,5.6,0.0005807999999999999,0.9880239520958084,0.145
30,9.36,5.6,0.0005616,0.9880239520958084,0.15
31,9.68,4.6,0.0005807999999999999,0.9580838323353293,0.155
32,9.68,5.0,0.0005807999999999999,0.9700598802395209,0.16
33,9.36,5.6,0.0005616,0.9880239520958084,0.165
34,9.36,5.0,0.0005616,0.9700598802395209,0.17
35,9.68,5.6,0.0005807999999999999,0.9880239520958084,0.17500000000000002
36,9.68,5.0,0.0005807999999999999,0.9700598802395209,0.18
37,9.36,5.6,0.0005616,0.9880239520958084,0.185
38,9.36,5.0,0.0005616,0.9700598802395209,0.19
39,9.76,5.6,0.0005855999999999999,0.9880239520958084,0.195
40,9.44,5.0,0.0005663999999999999,0.9700598802395209,0.2
41,9.76,5.6,0.0005855999999999999,0.9880239520958084,0.20500000000000002
42,9.44,5.6,0.0005663999999999999,0.9880239520958084,0.21
43,9.76,4.8,0.0005855999999999999,0.9640718562874251,0.215
44,9.44,4.8,0.0005663999999999999,0.9640718562874251,0.22
45,9.76,5.6,0.0005855999999999999,0.9880239520958084,0.225
