Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.84,0.976,0.00010671572363636364,0.9375,0.0
1,0.828,0.984,0.00010599572363636364,1.0,0.005
2,0.828,0.976,0.00010599572363636364,0.9375,0.01
3,0.84,0.984,0.00010671572363636364,1.0,0.015
4,0.828,0.984,0.00010599572363636364,1.0,0.02
5,0.844,0.976,0.00010695572363636364,0.9375,0.025
6,0.832,0.976,0.00010623572363636363,0.9375,0.03
7,0.844,0.984,0.00010695572363636364,1.0,0.035
8,0.848,0.976,0.00010719572363636365,0.9375,0.04
9,0.832,0.976,0.00010623572363636363,0.9375,0.045
10,0.848,0.976,0.00010719572363636365,0.9375,0.05
11,0.832,0.984,0.00010623572363636363,1.0,0.055
12,0.836,0.976,0.00010647572363636364,0.9375,0.06
13,0.848,0.984,0.00010719572363636365,1.0,0.065
14,0.848,0.976,0.00010719572363636365,0.9375,0.07
15,0.832,0.976,0.00010623572363636363,0.9375,0.075
16,0.848,0.976,0.00010719572363636365,0.9375,0.08
17,0.832,0.984,0.00010623572363636363,1.0,0.085
18,0.836,0.976,0.00010647572363636364,0.9375,0.09
19,0.852,0.976,0.00010743572363636363,0.9375,0.095
20,0.852,0.976,0.00010743572363636363,0.9375,0.1
21,0.836,0.976,0.00010647572363636364,0.9375,0.105
22,0.852,0.976,0.00010743572363636363,0.9375,0.11
23,0.836,0.984,0.00010647572363636364,1.0,0.115
24,0.84,0.976,0.00010671572363636364,0.9375,0.12
25,0.86,0.984,0.00010791572363636364,1.0,0.125
26,0.844,0.976,0.00010695572363636364,0.9375,0.13
27,0.852,0.984,0.00010743572363636363,1.0,0.135
28,0.84,0.984,0.00010671572363636364,1.0,0.14
29,0.86,0.976,0.00010791572363636364,0.9375,0.145
30,0.844,0.976,0.00010695572363636364,0.9375,0.15
31,0.864,0.984,0.00010815572363636364,1.0,0.155
32,0.86,0.976,0.00010791572363636364,0.9375,0.16
33,0.848,0.976,0.00010719572363636365,0.9375,0.165
34,0.86,0.976,0.00010791572363636364,0.9375,0.17
35,0.848,0.984,0.00010719572363636365,1.0,0.17500000000000002
36,0.864,0.976,0.00010815572363636364,0.9375,0.18
37,0.848,0.984,0.00010719572363636365,1.0,0.185
38,0.864,0.976,0.00010815572363636364,0.9375,0.19
39,0.852,0.976,0.00010743572363636363,0.9375,0.195
40,0.868,0.976,0.00010839572363636365,0.9375,0.2
41,0.852,0.984,0.00010743572363636363,1.0,0.20500000000000002
42,0.852,0.984,0.00010743572363636363,1.0,0.21
43,0.872,0.976,0.00010863572363636363,0.9375,0.215
44,0.856,0.976,0.00010767572363636364,0.9375,0.22
45,0.872,0.984,0.00010863572363636363,1.0,0.225
46,0.856,0.976,0.00010767572363636364,0.9375,0.23
47,0.872,0.984,0.00010863572363636363,1.0,0.23500000000000001
48,0.868,0.976,0.00010839572363636365,0.9375,0.24
49,0.86,0.984,0.00010791572363636364,1.0,0.245
50,0.856,0.976,0.00010767572363636364,0.9375,0.25
51,0.876,0.984,0.00010887572363636364,1.0,0.255
52,0.86,0.976,0.00010791572363636364,0.9375,0.26
53,0.872,0.984,0.00010863572363636363,1.0,0.265
54,0.876,0.976,0.00010887572363636364,0.9375,0.27
55,0.86,0.976,0.00010791572363636364,0.9375,0.275
56,0.864,0.976,0.00010815572363636364,0.9375,0.28
57,0.872,0.976,0.00010863572363636363,0.9375,0.28500000000000003
58,0.876,0.976,0.00010887572363636364,0.9375,0.29
59,0.864,0.976,0.00010815572363636364,0.9375,0.295
60,0.868,0.976,0.00010839572363636365,0.9375,0.3
61,0.88,0.976,0.00010911572363636364,0.9375,0.305
62,0.888,0.976,0.00010959572363636365,0.9375,0.31
63,0.868,0.984,0.00010839572363636365,1.0,0.315
64,0.868,0.976,0.00010839572363636365,0.9375,0.32
65,0.888,0.976,0.00010959572363636365,0.9375,0.325
66,0.868,0.976,0.00010839572363636365,0.9375,0.33
67,0.888,0.976,0.00010959572363636365,0.9375,0.335
68,0.888,0.976,0.00010959572363636365,0.9375,0.34
69,0.868,0.984,0.00010839572363636365,1.0,0.34500000000000003
70,0.888,0.976,0.00010959572363636365,0.9375,0.35000000000000003
71,0.872,0.976,0.00010863572363636363,0.9375,0.355
72,0.872,0.976,0.00010863572363636363,0.9375,0.36
73,0.892,0.976,0.00010983572363636363,0.9375,0.365
74,0.896,0.976,0.00011007572363636365,0.9375,0.37
75,0.872,0.984,0.00010863572363636363,1.0,0.375
76,0.892,0.976,0.00010983572363636363,0.9375,0.38
77,0.876,0.976,0.00010887572363636364,0.9375,0.385
78,0.88,0.976,0.00010911572363636364,0.9375,0.39
79,0.896,0.984,0.00011007572363636365,1.0,0.395
80,0.9,0.976,0.00011031572363636364,0.9375,0.4
81,0.884,0.984,0.00010935572363636364,1.0,0.405
82,0.884,0.976,0.00010935572363636364,0.9375,0.41000000000000003
83,0.9,0.976,0.00011031572363636364,0.9375,0.41500000000000004
84,0.884,0.976,0.00010935572363636364,0.9375,0.42
85,0.9,0.976,0.00011031572363636364,0.9375,0.425
86,0.884,0.976,0.00010935572363636364,0.9375,0.43
87,0.904,0.976,0.00011055572363636364,0.9375,0.435
88,0.884,0.976,0.00010935572363636364,0.9375,0.44
89,0.904,0.976,0.00011055572363636364,0.9375,0.445
90,0.884,0.976,0.00010935572363636364,0.9375,0.45
91,0.9,0.984,0.00011031572363636364,1.0,0.455
92,0.9,0.976,0.00011031572363636364,0.9375,0.46
93,0.888,0.976,0.00010959572363636365,0.9375,0.465
94,0.904,0.976,0.00011055572363636364,0.9375,0.47000000000000003
95,0.888,0.976,0.00010959572363636365,0.9375,0.47500000000000003
96,0.904,0.976,0.00011055572363636364,0.9375,0.48
97,0.888,0.976,0.00010959572363636365,0.9375,0.485
98,0.904,0.976,0.00011055572363636364,0.9375,0.49
99,0.888,0.976,0.00010959572363636365,0.9375,0.495
100,0.896,0.976,0.00011007572363636365,0.9375,0.5
101,0.908,0.984,0.00011079572363636364,1.0,0.505
102,0.892,0.976,0.00010983572363636363,0.9375,0.51
103,0.908,0.984,0.00011079572363636364,1.0,0.515
104,0.908,0.976,0.00011079572363636364,0.9375,0.52
105,0.896,0.976,0.00011007572363636365,0.9375,0.525
106,0.912,0.984,0.00011103572363636364,1.0,0.53
107,0.896,0.976,0.00011007572363636365,0.9375,0.535
108,0.904,0.976,0.00011055572363636364,0.9375,0.54
109,0.916,0.976,0.00011127572363636365,0.9375,0.545
110,0.9,0.984,0.00011031572363636364,1.0,0.55
111,0.92,0.976,0.00011151572363636365,0.9375,0.555
112,0.904,0.976,0.00011055572363636364,0.9375,0.56
113,0.92,0.984,0.00011151572363636365,1.0,0.5650000000000001
114,0.904,0.976,0.00011055572363636364,0.9375,0.5700000000000001
115,0.916,0.984,0.00011127572363636365,1.0,0.5750000000000001
116,0.92,0.984,0.00011151572363636365,1.0,0.58
117,0.904,0.976,0.00011055572363636364,0.9375,0.585
118,0.908,0.976,0.00011079572363636364,0.9375,0.59
119,0.92,0.984,0.00011151572363636365,1.0,0.595
120,0.908,0.976,0.00011079572363636364,0.9375,0.6
121,0.924,0.976,0.00011175572363636364,0.9375,0.605
122,0.908,0.976,0.00011079572363636364,0.9375,0.61
123,0.924,0.976,0.00011175572363636364,0.9375,0.615
124,0.908,0.976,0.00011079572363636364,0.9375,0.62
125,0.928,0.976,0.00011199572363636364,0.9375,0.625
126,0.912,0.976,0.00011103572363636364,0.9375,0.63
127,0.924,0.984,0.00011175572363636364,1.0,0.635
128,0.928,0.976,0.00011199572363636364,0.9375,0.64
129,0.908,0.984,0.00011079572363636364,1.0,0.645
130,0.928,0.984,0.00011199572363636364,1.0,0.65
131,0.912,0.976,0.00011103572363636364,0.9375,0.655
132,0.932,0.976,0.00011223572363636364,0.9375,0.66
133,0.912,0.976,0.00011103572363636364,0.9375,0.665
134,0.932,0.984,0.00011223572363636364,1.0,0.67
135,0.916,0.976,0.00011127572363636365,0.9375,0.675
136,0.92,0.976,0.00011151572363636365,0.9375,0.68
137,0.932,0.984,0.00011223572363636364,1.0,0.685
138,0.92,0.976,0.00011151572363636365,0.9375,0.6900000000000001
139,0.94,0.984,0.00011271572363636363,1.0,0.6950000000000001
140,0.932,0.976,0.00011223572363636364,0.9375,0.7000000000000001
141,0.92,0.976,0.00011151572363636365,0.9375,0.705
142,0.92,0.976,0.00011151572363636365,0.9375,0.71
143,0.936,0.984,0.00011247572363636365,1.0,0.715
144,0.924,0.984,0.00011175572363636364,1.0,0.72
145,0.936,0.976,0.00011247572363636365,0.9375,0.725
146,0.936,0.976,0.00011247572363636365,0.9375,0.73
147,0.924,0.984,0.00011175572363636364,1.0,0.735
148,0.928,0.976,0.00011199572363636364,0.9375,0.74
149,0.94,0.984,0.00011271572363636363,1.0,0.745
150,0.928,0.976,0.00011199572363636364,0.9375,0.75
151,0.948,0.984,0.00011319572363636363,1.0,0.755
152,0.928,0.976,0.00011199572363636364,0.9375,0.76
153,0.944,0.984,0.00011295572363636365,1.0,0.765
154,0.928,0.976,0.00011199572363636364,0.9375,0.77
155,0.948,0.984,0.00011319572363636363,1.0,0.775
156,0.948,0.976,0.00011319572363636363,0.9375,0.78
157,0.936,0.976,0.00011247572363636365,0.9375,0.785
158,0.932,0.976,0.00011223572363636364,0.9375,0.79
159,0.952,0.976,0.00011343572363636364,0.9375,0.795
160,0.936,0.976,0.00011247572363636365,0.9375,0.8
161,0.948,0.976,0.00011319572363636363,0.9375,0.805
162,0.936,0.976,0.00011247572363636365,0.9375,0.81
163,0.952,0.976,0.00011343572363636364,0.9375,0.8150000000000001
164,0.94,0.976,0.00011271572363636363,0.9375,0.8200000000000001
165,0.956,0.984,0.00011367572363636364,1.0,0.8250000000000001
166,0.94,0.976,0.00011271572363636363,0.9375,0.8300000000000001
167,0.952,0.976,0.00011343572363636364,0.9375,0.835
168,0.944,0.976,0.00011295572363636365,0.9375,0.84
169,0.956,0.976,0.00011367572363636364,0.9375,0.845
170,0.956,0.976,0.00011367572363636364,0.9375,0.85
171,0.944,0.984,0.00011295572363636365,1.0,0.855
172,0.948,0.976,0.00011319572363636363,0.9375,0.86
173,0.96,0.984,0.00011391572363636364,1.0,0.865
174,0.94,0.976,0.00011271572363636363,0.9375,0.87
175,0.96,0.976,0.00011391572363636364,0.9375,0.875
176,0.948,0.976,0.00011319572363636363,0.9375,0.88
177,0.96,0.984,0.00011391572363636364,1.0,0.885
178,0.948,0.976,0.00011319572363636363,0.9375,0.89
179,0.96,0.976,0.00011391572363636364,0.9375,0.895
180,0.944,0.976,0.00011295572363636365,0.9375,0.9
181,0.96,0.984,0.00011391572363636364,1.0,0.905
182,0.956,0.984,0.00011367572363636364,1.0,0.91
183,0.964,0.976,0.00011415572363636365,0.9375,0.915
184,0.212,0.976,6.903572363636365e-05,0.9375,0.92
185,0.216,0.976,6.927572363636364e-05,0.9375,0.925
186,0.216,0.976,6.927572363636364e-05,0.9375,0.93
187,0.216,0.984,6.927572363636364e-05,1.0,0.935
188,0.216,0.976,6.927572363636364e-05,0.9375,0.9400000000000001
189,0.224,0.976,6.975572363636364e-05,0.9375,0.9450000000000001
190,0.228,0.976,6.999572363636364e-05,0.9375,0.9500000000000001
191,0.216,0.976,6.927572363636364e-05,0.9375,0.9550000000000001
192,0.216,0.976,6.927572363636364e-05,0.9375,0.96
193,0.228,0.976,6.999572363636364e-05,0.9375,0.965
194,0.232,0.984,7.023572363636363e-05,1.0,0.97
195,0.216,0.976,6.927572363636364e-05,0.9375,0.975
196,0.22,0.976,6.951572363636364e-05,0.9375,0.98
197,0.228,0.976,6.999572363636364e-05,0.9375,0.985
198,0.22,0.976,6.951572363636364e-05,0.9375,0.99
199,0.232,0.976,7.023572363636363e-05,0.9375,0.995
200,0.224,0.976,6.975572363636364e-05,0.9375,1.0
201,0.228,0.976,6.999572363636364e-05,0.9375,1.0050000000000001
202,0.232,0.976,7.023572363636363e-05,0.9375,1.01
203,0.224,0.976,6.975572363636364e-05,0.9375,1.0150000000000001
204,0.224,0.984,6.975572363636364e-05,1.0,1.02
205,0.236,0.976,7.047572363636363e-05,0.9375,1.025
206,0.228,0.976,6.999572363636364e-05,0.9375,1.03
207,0.236,0.976,7.047572363636363e-05,0.9375,1.035
208,0.228,0.976,6.999572363636364e-05,0.9375,1.04
209,0.236,0.984,7.047572363636363e-05,1.0,1.045
210,0.236,0.976,7.047572363636363e-05,0.9375,1.05
211,0.228,0.976,6.999572363636364e-05,0.9375,1.055
212,0.24,0.976,7.071572363636364e-05,0.9375,1.06
213,0.228,0.976,6.999572363636364e-05,0.9375,1.065
214,0.24,0.976,7.071572363636364e-05,0.9375,1.07
215,0.228,0.984,6.999572363636364e-05,1.0,1.075
216,0.236,0.976,7.047572363636363e-05,0.9375,1.08
217,0.24,0.984,7.071572363636364e-05,1.0,1.085
218,0.236,0.976,7.047572363636363e-05,0.9375,1.09
219,0.244,0.984,7.095572363636364e-05,1.0,1.095
220,0.244,0.976,7.095572363636364e-05,0.9375,1.1
221,0.232,0.976,7.023572363636363e-05,0.9375,1.105
222,0.236,0.976,7.047572363636363e-05,0.9375,1.11
223,0.244,0.976,7.095572363636364e-05,0.9375,1.115
224,0.24,0.976,7.071572363636364e-05,0.9375,1.12
225,0.252,0.976,7.143572363636364e-05,0.9375,1.125
226,0.236,0.976,7.047572363636363e-05,0.9375,1.1300000000000001
227,0.252,0.976,7.143572363636364e-05,0.9375,1.135
228,0.248,0.976,7.119572363636364e-05,0.9375,1.1400000000000001
229,0.24,0.984,7.071572363636364e-05,1.0,1.145
230,0.252,0.976,7.143572363636364e-05,0.9375,1.1500000000000001
231,0.244,0.984,7.095572363636364e-05,1.0,1.155
232,0.244,0.976,7.095572363636364e-05,0.9375,1.16
233,0.252,0.984,7.143572363636364e-05,1.0,1.165
234,0.256,0.976,7.167572363636363e-05,0.9375,1.17
235,0.244,0.976,7.095572363636364e-05,0.9375,1.175
236,0.248,0.976,7.119572363636364e-05,0.9375,1.18
237,0.256,0.976,7.167572363636363e-05,0.9375,1.185
238,0.248,0.976,7.119572363636364e-05,0.9375,1.19
239,0.256,0.984,7.167572363636363e-05,1.0,1.195
240,0.26,0.976,7.191572363636365e-05,0.9375,1.2
