Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.976,-0.227,5.856e-05,0.5882352941176471,0.0
1,1.01,-0.225,6.06e-05,0.6176470588235295,0.001
2,0.976,-0.226,5.856e-05,0.6029411764705883,0.002
3,1.01,-0.229,6.06e-05,0.5588235294117647,0.003
4,0.976,-0.228,5.856e-05,0.573529411764706,0.004
5,1.01,-0.226,6.06e-05,0.6029411764705883,0.005
6,0.976,-0.226,5.856e-05,0.6029411764705883,0.006
7,1.01,-0.229,6.06e-05,0.5588235294117647,0.007
8,0.976,-0.227,5.856e-05,0.5882352941176471,0.008
9,1.01,-0.23,6.06e-05,0.5441176470588236,0.009000000000000001
10,0.976,-0.23,5.856e-05,0.5441176470588236,0.01
11,1.01,-0.226,6.06e-05,0.6029411764705883,0.011
12,1.01,-0.226,6.06e-05,0.6029411764705883,0.012
13,0.976,-0.229,5.856e-05,0.5588235294117647,0.013000000000000001
14,1.01,-0.226,6.06e-05,0.6029411764705883,0.014
15,0.976,-0.229,5.856e-05,0.5588235294117647,0.015
16,0.976,-0.228,5.856e-05,0.573529411764706,0.016
17,1.02,-0.226,6.12e-05,0.6029411764705883,0.017
18,1.02,-0.226,6.12e-05,0.6029411764705883,0.018000000000000002
19,0.976,-0.229,5.856e-05,0.5588235294117647,0.019
20,0.984,-0.226,5.9040000000000004e-05,0.6029411764705883,0.02
21,1.02,-0.229,6.12e-05,0.5588235294117647,0.021
22,0.984,-0.226,5.9040000000000004e-05,0.6029411764705883,0.022
23,1.02,-0.229,6.12e-05,0.5588235294117647,0.023
24,1.02,-0.227,6.12e-05,0.5882352941176471,0.024
25,0.984,-0.23,5.9040000000000004e-05,0.5441176470588236,0.025
26,1.02,-0.23,6.12e-05,0.5441176470588236,0.026000000000000002
27,0.984,-0.227,5.9040000000000004e-05,0.5882352941176471,0.027
28,1.02,-0.23,6.12e-05,0.5441176470588236,0.028
29,0.984,-0.226,5.9040000000000004e-05,0.6029411764705883,0.029
30,1.02,-0.227,6.12e-05,0.5882352941176471,0.03
31,0.984,-0.229,5.9040000000000004e-05,0.5588235294117647,0.031
32,1.02,-0.229,6.12e-05,0.5588235294117647,0.032
33,0.984,-0.226,5.9040000000000004e-05,0.6029411764705883,0.033
34,1.02,-0.226,6.12e-05,0.6029411764705883,0.034
35,0.984,-0.229,5.9040000000000004e-05,0.5588235294117647,0.035
36,0.984,-0.226,5.9040000000000004e-05,0.6029411764705883,0.036000000000000004
37,1.02,-0.23,6.12e-05,0.5441176470588236,0.037
38,0.984,-0.227,5.9040000000000004e-05,0.5882352941176471,0.038
39,1.02,-0.23,6.12e-05,0.5441176470588236,0.039
40,1.02,-0.227,6.12e-05,0.5882352941176471,0.04
41,0.984,-0.231,5.9040000000000004e-05,0.5294117647058824,0.041
42,0.992,-0.231,5.952e-05,0.5294117647058824,0.042
43,1.02,-0.229,6.12e-05,0.5588235294117647,0.043000000000000003
44,0.992,-0.23,5.952e-05,0.5441176470588236,0.044
45,1.02,-0.227,6.12e-05,0.5882352941176471,0.045
46,1.02,-0.227,6.12e-05,0.5882352941176471,0.046
47,0.992,-0.23,5.952e-05,0.5441176470588236,0.047
48,1.02,-0.23,6.12e-05,0.5441176470588236,0.048
49,0.992,-0.227,5.952e-05,0.5882352941176471,0.049
50,1.02,-0.229,6.12e-05,0.5588235294117647,0.05
51,0.992,-0.226,5.952e-05,0.6029411764705883,0.051000000000000004
52,0.992,-0.227,5.952e-05,0.5882352941176471,0.052000000000000005
53,1.02,-0.23,6.12e-05,0.5441176470588236,0.053
54,1.02,-0.23,6.12e-05,0.5441176470588236,0.054
55,0.992,-0.227,5.952e-05,0.5882352941176471,0.055
56,1.02,-0.227,6.12e-05,0.5882352941176471,0.056
57,0.992,-0.23,5.952e-05,0.5441176470588236,0.057
58,1.03,-0.229,6.18e-05,0.5588235294117647,0.058
59,0.992,-0.231,5.952e-05,0.5294117647058824,0.059000000000000004
60,1.0,-0.231,6e-05,0.5294117647058824,0.06
61,1.03,-0.228,6.18e-05,0.573529411764706,0.061
62,1.0,-0.228,6e-05,0.573529411764706,0.062
63,1.04,-0.23,6.24e-05,0.5441176470588236,0.063
64,1.0,-0.23,6e-05,0.5441176470588236,0.064
65,1.04,-0.228,6.24e-05,0.573529411764706,0.065
66,1.0,-0.23,6e-05,0.5441176470588236,0.066
67,1.04,-0.227,6.24e-05,0.5882352941176471,0.067
68,1.0,-0.227,6e-05,0.5882352941176471,0.068
69,1.04,-0.23,6.24e-05,0.5441176470588236,0.069
70,1.0,-0.23,6e-05,0.5441176470588236,0.07
71,1.04,-0.229,6.24e-05,0.5588235294117647,0.07100000000000001
72,1.04,-0.23,6.24e-05,0.5441176470588236,0.07200000000000001
73,1.0,-0.228,6e-05,0.573529411764706,0.073
74,1.04,-0.229,6.24e-05,0.5588235294117647,0.074
75,0.824,-0.232,4.944e-05,0.5147058823529412,0.075
76,0.584,-0.23,3.5039999999999997e-05,0.5441176470588236,0.076
77,0.528,-0.216,3.168e-05,0.7500000000000002,0.077
78,0.568,-0.218,3.408e-05,0.7205882352941179,0.078
79,0.528,-0.205,3.168e-05,0.9117647058823533,0.079
80,0.528,-0.206,3.168e-05,0.8970588235294121,0.08
81,0.568,-0.202,3.408e-05,0.9558823529411764,0.081
82,0.568,-0.202,3.408e-05,0.9558823529411764,0.082
83,0.528,-0.199,3.168e-05,1.0,0.083
84,0.536,-0.202,3.2160000000000004e-05,0.9558823529411764,0.084
85,0.568,-0.199,3.408e-05,1.0,0.085
86,0.544,-0.2,3.2640000000000006e-05,0.9852941176470588,0.08600000000000001
