Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.98,0.0872,5.88e-05,0.6977687626774848,0.0
1,0.996,0.088,5.9760000000000004e-05,0.7058823529411764,0.01
2,0.98,0.088,5.88e-05,0.7058823529411764,0.02
3,0.992,0.0872,5.952e-05,0.6977687626774848,0.03
4,0.98,0.088,5.88e-05,0.7058823529411764,0.04
5,0.996,0.0872,5.9760000000000004e-05,0.6977687626774848,0.05
6,0.98,0.0864,5.88e-05,0.6896551724137931,0.06
7,1.0,0.088,6e-05,0.7058823529411764,0.07
8,0.996,0.088,5.9760000000000004e-05,0.7058823529411764,0.08
9,0.984,0.0864,5.9040000000000004e-05,0.6896551724137931,0.09
10,1.0,0.088,6e-05,0.7058823529411764,0.1
11,0.98,0.0864,5.88e-05,0.6896551724137931,0.11
12,0.988,0.088,5.928e-05,0.7058823529411764,0.12
13,1.0,0.0864,6e-05,0.6896551724137931,0.13
14,0.996,0.0864,5.9760000000000004e-05,0.6896551724137931,0.14
15,0.988,0.0872,5.928e-05,0.6977687626774848,0.15
16,1.0,0.0864,6e-05,0.6896551724137931,0.16
17,0.984,0.088,5.9040000000000004e-05,0.7058823529411764,0.17
18,0.988,0.0864,5.928e-05,0.6896551724137931,0.18
19,1.0,0.088,6e-05,0.7058823529411764,0.19
20,0.988,0.0872,5.928e-05,0.6977687626774848,0.2
21,1.0,0.0864,6e-05,0.6896551724137931,0.21
22,1.0,0.0864,6e-05,0.6896551724137931,0.22
23,0.988,0.0872,5.928e-05,0.6977687626774848,0.23
24,0.988,0.0864,5.928e-05,0.6896551724137931,0.24
25,1.01,0.0872,6.06e-05,0.6977687626774848,0.25
26,1.0,0.0872,6e-05,0.6977687626774848,0.26
27,0.992,0.0864,5.952e-05,0.6896551724137931,0.27
28,1.0,0.0872,6e-05,0.6977687626774848,0.28
29,0.996,0.0864,5.9760000000000004e-05,0.6896551724137931,0.29
30,1.0,0.0872,6e-05,0.6977687626774848,0.3
31,0.992,0.0864,5.952e-05,0.6896551724137931,0.31
32,0.996,0.0864,5.9760000000000004e-05,0.6896551724137931,0.32
33,1.01,0.0856,6.06e-05,0.6815415821501013,0.33
34,0.996,0.0872,5.9760000000000004e-05,0.6977687626774848,0.34
35,1.01,0.0856,6.06e-05,0.6815415821501013,0.35000000000000003
36,1.01,0.0856,6.06e-05,0.6815415821501013,0.36
37,0.996,0.0872,5.9760000000000004e-05,0.6977687626774848,0.37
