Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.686,0.032,4.116e-05,0.8076923076923076,0.0
1,0.694,0.0312,4.1639999999999994e-05,0.7307692307692305,0.005
2,0.684,0.0324,4.104e-05,0.8461538461538458,0.01
3,0.698,0.0312,4.187999999999999e-05,0.7307692307692305,0.015
4,0.694,0.032,4.1639999999999994e-05,0.8076923076923076,0.02
5,0.682,0.0312,4.0919999999999994e-05,0.7307692307692305,0.025
6,0.686,0.0316,4.116e-05,0.7692307692307694,0.03
7,0.698,0.032,4.187999999999999e-05,0.8076923076923076,0.035
8,0.698,0.0312,4.187999999999999e-05,0.7307692307692305,0.04
9,0.688,0.0324,4.128e-05,0.8461538461538458,0.045
10,0.698,0.032,4.187999999999999e-05,0.8076923076923076,0.05
11,0.686,0.0312,4.116e-05,0.7307692307692305,0.055
12,0.688,0.0312,4.128e-05,0.7307692307692305,0.06
13,0.7,0.032,4.2e-05,0.8076923076923076,0.065
14,0.688,0.032,4.128e-05,0.8076923076923076,0.07
15,0.7,0.0312,4.2e-05,0.7307692307692305,0.075
16,0.688,0.0324,4.128e-05,0.8461538461538458,0.08
17,0.7,0.0316,4.2e-05,0.7692307692307694,0.085
18,0.688,0.0316,4.128e-05,0.7692307692307694,0.09
19,0.7,0.0324,4.2e-05,0.8461538461538458,0.095
20,0.7,0.0312,4.2e-05,0.7307692307692305,0.1
21,0.688,0.0324,4.128e-05,0.8461538461538458,0.105
22,0.702,0.0316,4.2119999999999997e-05,0.7692307692307694,0.11
23,0.688,0.0324,4.128e-05,0.8461538461538458,0.115
24,0.688,0.0324,4.128e-05,0.8461538461538458,0.12
25,0.7,0.0312,4.2e-05,0.7307692307692305,0.125
26,0.69,0.0316,4.139999999999999e-05,0.7692307692307694,0.13
27,0.698,0.0324,4.187999999999999e-05,0.8461538461538458,0.135
28,0.702,0.032,4.2119999999999997e-05,0.8076923076923076,0.14
29,0.688,0.0316,4.128e-05,0.7692307692307694,0.145
30,0.69,0.0316,4.139999999999999e-05,0.7692307692307694,0.15
31,0.7,0.0324,4.2e-05,0.8461538461538458,0.155
32,0.69,0.0312,4.139999999999999e-05,0.7307692307692305,0.16
33,0.706,0.0324,4.2359999999999994e-05,0.8461538461538458,0.165
34,0.704,0.0316,4.223999999999999e-05,0.7692307692307694,0.17
35,0.69,0.0324,4.139999999999999e-05,0.8461538461538458,0.17500000000000002
36,0.694,0.0312,4.1639999999999994e-05,0.7307692307692305,0.18
37,0.704,0.0324,4.223999999999999e-05,0.8461538461538458,0.185
38,0.69,0.032,4.139999999999999e-05,0.8076923076923076,0.19
39,0.704,0.0312,4.223999999999999e-05,0.7307692307692305,0.195
40,0.694,0.0324,4.1639999999999994e-05,0.8461538461538458,0.2
41,0.704,0.0316,4.223999999999999e-05,0.7692307692307694,0.20500000000000002
42,0.704,0.0324,4.223999999999999e-05,0.8461538461538458,0.21
43,0.69,0.0316,4.139999999999999e-05,0.7692307692307694,0.215
44,0.694,0.0316,4.1639999999999994e-05,0.7692307692307694,0.22
45,0.704,0.0324,4.223999999999999e-05,0.8461538461538458,0.225
46,0.69,0.0324,4.139999999999999e-05,0.8461538461538458,0.23
47,0.704,0.0312,4.223999999999999e-05,0.7307692307692305,0.23500000000000001
48,0.694,0.0312,4.1639999999999994e-05,0.7307692307692305,0.24
49,0.706,0.032,4.2359999999999994e-05,0.8076923076923076,0.245
50,0.706,0.032,4.2359999999999994e-05,0.8076923076923076,0.25
51,0.696,0.0316,4.175999999999999e-05,0.7692307692307694,0.255
52,0.706,0.0316,4.2359999999999994e-05,0.7692307692307694,0.26
53,0.694,0.0324,4.1639999999999994e-05,0.8461538461538458,0.265
54,0.696,0.0324,4.175999999999999e-05,0.8461538461538458,0.27
55,0.708,0.0316,4.247999999999999e-05,0.7692307692307694,0.275
56,0.696,0.0316,4.175999999999999e-05,0.7692307692307694,0.28
57,0.706,0.0324,4.2359999999999994e-05,0.8461538461538458,0.28500000000000003
58,0.694,0.0324,4.1639999999999994e-05,0.8461538461538458,0.29
59,0.708,0.0316,4.247999999999999e-05,0.7692307692307694,0.295
