Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.016,0.0632,9.600000000000001e-07,0.8481012658227849,0.0
1,0.04,0.0638,2.4000000000000003e-06,0.886075949367088,0.01
2,0.024,0.0638,1.44e-06,0.886075949367088,0.02
3,0.032,0.0632,1.9200000000000003e-06,0.8481012658227849,0.03
4,0.032,0.0632,1.9200000000000003e-06,0.8481012658227849,0.04
5,0.024,0.0636,1.44e-06,0.8734177215189873,0.05
6,0.032,0.0632,1.9200000000000003e-06,0.8481012658227849,0.06
7,0.032,0.0638,1.9200000000000003e-06,0.886075949367088,0.07
8,0.032,0.0638,1.9200000000000003e-06,0.886075949367088,0.08
9,0.032,0.0632,1.9200000000000003e-06,0.8481012658227849,0.09
10,0.032,0.0638,1.9200000000000003e-06,0.886075949367088,0.1
11,0.04,0.063,2.4000000000000003e-06,0.8354430379746833,0.11
12,0.032,0.0632,1.9200000000000003e-06,0.8481012658227849,0.12
13,0.048,0.0636,2.88e-06,0.8734177215189873,0.13
14,0.032,0.0636,1.9200000000000003e-06,0.8734177215189873,0.14
15,0.048,0.063,2.88e-06,0.8354430379746833,0.15
16,0.04,0.064,2.4000000000000003e-06,0.8987341772151897,0.16
17,0.048,0.0632,2.88e-06,0.8481012658227849,0.17
18,0.04,0.0636,2.4000000000000003e-06,0.8734177215189873,0.18
19,0.048,0.063,2.88e-06,0.8354430379746833,0.19
20,0.048,0.064,2.88e-06,0.8987341772151897,0.2
21,0.04,0.0628,2.4000000000000003e-06,0.8227848101265817,0.21
22,0.04,0.063,2.4000000000000003e-06,0.8354430379746833,0.22
23,0.056,0.0636,3.36e-06,0.8734177215189873,0.23
24,0.056,0.0638,3.36e-06,0.886075949367088,0.24
25,0.048,0.063,2.88e-06,0.8354430379746833,0.25
26,0.056,0.0636,3.36e-06,0.8734177215189873,0.26
27,0.048,0.063,2.88e-06,0.8354430379746833,0.27
28,0.056,0.0636,3.36e-06,0.8734177215189873,0.28
29,0.048,0.0628,2.88e-06,0.8227848101265817,0.29
30,0.056,0.0638,3.36e-06,0.886075949367088,0.3
31,0.048,0.0628,2.88e-06,0.8227848101265817,0.31
32,0.048,0.0638,2.88e-06,0.886075949367088,0.32
