Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.952,-0.116,5.711999999999999e-05,0.20891364902506962,0.0
1,0.976,-0.118,5.8559999999999995e-05,0.18105849582172717,0.01
2,0.968,-0.118,5.807999999999999e-05,0.18105849582172717,0.02
3,0.976,-0.116,5.8559999999999995e-05,0.20891364902506962,0.03
4,0.96,-0.117,5.759999999999999e-05,0.1949860724233983,0.04
5,0.984,-0.118,5.903999999999999e-05,0.18105849582172717,0.05
6,0.984,-0.117,5.903999999999999e-05,0.1949860724233983,0.06
7,0.96,-0.118,5.759999999999999e-05,0.18105849582172717,0.07
8,0.968,-0.117,5.807999999999999e-05,0.1949860724233983,0.08
9,0.984,-0.118,5.903999999999999e-05,0.18105849582172717,0.09
10,0.968,-0.117,5.807999999999999e-05,0.1949860724233983,0.1
11,0.992,-0.118,5.951999999999999e-05,0.18105849582172717,0.11
12,0.992,-0.118,5.951999999999999e-05,0.18105849582172717,0.12
13,0.968,-0.118,5.807999999999999e-05,0.18105849582172717,0.13
14,0.976,-0.118,5.8559999999999995e-05,0.18105849582172717,0.14
15,0.992,-0.118,5.951999999999999e-05,0.18105849582172717,0.15
16,0.976,-0.118,5.8559999999999995e-05,0.18105849582172717,0.16
17,0.992,-0.119,5.951999999999999e-05,0.16713091922005585,0.17
18,1.0,-0.119,5.9999999999999995e-05,0.16713091922005585,0.18
19,-0.008,-0.114,-4.8e-07,0.23676880222841226,0.19
20,0.0,-0.112,0.0,0.26462395543175493,0.2
21,-0.008,-0.0888,-4.8e-07,0.5877437325905293,0.21
22,0.0,-0.0824,0.0,0.6768802228412256,0.22
23,-0.008,-0.0648,-4.8e-07,0.9220055710306407,0.23
24,0.0,-0.064,0.0,0.9331476323119777,0.24
25,0.008,-0.0608,4.8e-07,0.977715877437326,0.25
26,0.008,-0.0592,4.8e-07,1.0,0.26
27,0.0,-0.0608,0.0,0.977715877437326,0.27
28,0.008,-0.06,4.8e-07,0.988857938718663,0.28
29,0.008,-0.0616,4.8e-07,0.9665738161559889,0.29
30,0.008,-0.0616,4.8e-07,0.9665738161559889,0.3
31,0.0,-0.0624,0.0,0.9554317548746519,0.31
32,0.008,-0.0632,4.8e-07,0.9442896935933147,0.32
33,0.0,-0.0624,0.0,0.9554317548746519,0.33
34,0.008,-0.0632,4.8e-07,0.9442896935933147,0.34
35,0.016,-0.0624,9.6e-07,0.9554317548746519,0.35000000000000003
36,0.008,-0.0616,4.8e-07,0.9665738161559889,0.36
37,0.024,-0.0632,1.44e-06,0.9442896935933147,0.37
38,0.016,-0.0632,9.6e-07,0.9442896935933147,0.38
39,0.016,-0.0624,9.6e-07,0.9554317548746519,0.39
40,0.016,-0.0632,9.6e-07,0.9442896935933147,0.4
41,0.016,-0.0632,9.6e-07,0.9442896935933147,0.41000000000000003
42,0.016,-0.0632,9.6e-07,0.9442896935933147,0.42
43,0.024,-0.0632,1.44e-06,0.9442896935933147,0.43
44,0.024,-0.0632,1.44e-06,0.9442896935933147,0.44
45,0.016,-0.064,9.6e-07,0.9331476323119777,0.45
46,0.016,-0.0648,9.6e-07,0.9220055710306407,0.46
47,0.032,-0.0632,1.92e-06,0.9442896935933147,0.47000000000000003
48,0.016,-0.0648,9.6e-07,0.9220055710306407,0.48
49,0.032,-0.0632,1.92e-06,0.9442896935933147,0.49
50,0.032,-0.064,1.92e-06,0.9331476323119777,0.5
51,0.024,-0.0632,1.44e-06,0.9442896935933147,0.51
52,0.024,-0.0632,1.44e-06,0.9442896935933147,0.52
53,0.032,-0.064,1.92e-06,0.9331476323119777,0.53
54,0.032,-0.064,1.92e-06,0.9331476323119777,0.54
55,0.024,-0.064,1.44e-06,0.9331476323119777,0.55
56,0.04,-0.064,2.4e-06,0.9331476323119777,0.56
57,0.024,-0.064,1.44e-06,0.9331476323119777,0.5700000000000001
58,0.04,-0.064,2.4e-06,0.9331476323119777,0.58
59,0.032,-0.0648,1.92e-06,0.9220055710306407,0.59
60,0.04,-0.064,2.4e-06,0.9331476323119777,0.6
61,0.032,-0.0648,1.92e-06,0.9220055710306407,0.61
62,0.032,-0.0656,1.92e-06,0.9108635097493036,0.62
63,0.04,-0.064,2.4e-06,0.9331476323119777,0.63
64,0.032,-0.064,1.92e-06,0.9331476323119777,0.64
65,0.048,-0.0656,2.88e-06,0.9108635097493036,0.65
66,0.032,-0.064,1.92e-06,0.9331476323119777,0.66
67,0.048,-0.0656,2.88e-06,0.9108635097493036,0.67
68,0.04,-0.0648,2.4e-06,0.9220055710306407,0.68
69,0.048,-0.0656,2.88e-06,0.9108635097493036,0.6900000000000001
70,0.04,-0.0656,2.4e-06,0.9108635097493036,0.7000000000000001
71,0.048,-0.0648,2.88e-06,0.9220055710306407,0.71
72,0.048,-0.0648,2.88e-06,0.9220055710306407,0.72
73,0.04,-0.0656,2.4e-06,0.9108635097493036,0.73
74,0.056,-0.0648,3.3599999999999996e-06,0.9220055710306407,0.74
75,0.04,-0.0664,2.4e-06,0.8997214484679666,0.75
76,0.04,-0.0648,2.4e-06,0.9220055710306407,0.76
77,0.056,-0.0664,3.3599999999999996e-06,0.8997214484679666,0.77
78,0.056,-0.0648,3.3599999999999996e-06,0.9220055710306407,0.78
79,0.056,-0.0664,3.3599999999999996e-06,0.8997214484679666,0.79
80,0.056,-0.0648,3.3599999999999996e-06,0.9220055710306407,0.8
81,0.056,-0.0656,3.3599999999999996e-06,0.9108635097493036,0.81
82,0.056,-0.0648,3.3599999999999996e-06,0.9220055710306407,0.8200000000000001
83,0.048,-0.0664,2.88e-06,0.8997214484679666,0.8300000000000001
84,0.064,-0.0664,3.84e-06,0.8997214484679666,0.84
85,0.048,-0.0648,2.88e-06,0.9220055710306407,0.85
86,0.048,-0.0656,2.88e-06,0.9108635097493036,0.86
87,0.064,-0.0664,3.84e-06,0.8997214484679666,0.87
