Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.968,-0.218,5.808e-05,0.674698795180723,0.0
1,1.0,-0.219,6e-05,0.6626506024096387,0.01
2,1.0,-0.218,6e-05,0.674698795180723,0.02
3,0.968,-0.22,5.808e-05,0.6506024096385543,0.03
4,1.0,-0.218,6e-05,0.674698795180723,0.04
5,0.968,-0.22,5.808e-05,0.6506024096385543,0.05
6,0.968,-0.22,5.808e-05,0.6506024096385543,0.06
7,1.0,-0.218,6e-05,0.674698795180723,0.07
8,1.0,-0.218,6e-05,0.674698795180723,0.08
9,0.968,-0.22,5.808e-05,0.6506024096385543,0.09
10,1.0,-0.22,6e-05,0.6506024096385543,0.1
11,0.968,-0.218,5.808e-05,0.674698795180723,0.11
12,1.0,-0.22,6e-05,0.6506024096385543,0.12
13,0.968,-0.218,5.808e-05,0.674698795180723,0.13
14,0.976,-0.22,5.856e-05,0.6506024096385543,0.14
15,1.0,-0.218,6e-05,0.674698795180723,0.15
16,0.976,-0.22,5.856e-05,0.6506024096385543,0.16
17,1.0,-0.218,6e-05,0.674698795180723,0.17
18,0.976,-0.22,5.856e-05,0.6506024096385543,0.18
19,1.01,-0.218,6.06e-05,0.674698795180723,0.19
20,1.01,-0.22,6.06e-05,0.6506024096385543,0.2
21,0.976,-0.218,5.856e-05,0.674698795180723,0.21
22,0.976,-0.218,5.856e-05,0.674698795180723,0.22
23,1.01,-0.221,6.06e-05,0.6385542168674699,0.23
24,1.01,-0.218,6.06e-05,0.674698795180723,0.24
25,0.976,-0.221,5.856e-05,0.6385542168674699,0.25
26,1.01,-0.221,6.06e-05,0.6385542168674699,0.26
27,0.976,-0.218,5.856e-05,0.674698795180723,0.27
28,1.01,-0.221,6.06e-05,0.6385542168674699,0.28
29,0.976,-0.218,5.856e-05,0.674698795180723,0.29
30,0.976,-0.221,5.856e-05,0.6385542168674699,0.3
31,1.01,-0.218,6.06e-05,0.674698795180723,0.31
32,1.01,-0.221,6.06e-05,0.6385542168674699,0.32
33,0.976,-0.218,5.856e-05,0.674698795180723,0.33
34,0.976,-0.218,5.856e-05,0.674698795180723,0.34
35,1.01,-0.221,6.06e-05,0.6385542168674699,0.35000000000000003
36,0.984,-0.221,5.9040000000000004e-05,0.6385542168674699,0.36
37,1.02,-0.218,6.12e-05,0.674698795180723,0.37
38,0.984,-0.221,5.9040000000000004e-05,0.6385542168674699,0.38
39,1.02,-0.218,6.12e-05,0.674698795180723,0.39
40,1.02,-0.221,6.12e-05,0.6385542168674699,0.4
41,0.984,-0.218,5.9040000000000004e-05,0.674698795180723,0.41000000000000003
42,1.02,-0.221,6.12e-05,0.6385542168674699,0.42
43,0.984,-0.218,5.9040000000000004e-05,0.674698795180723,0.43
44,0.984,-0.221,5.9040000000000004e-05,0.6385542168674699,0.44
45,1.02,-0.218,6.12e-05,0.674698795180723,0.45
46,0.984,-0.221,5.9040000000000004e-05,0.6385542168674699,0.46
47,1.02,-0.218,6.12e-05,0.674698795180723,0.47000000000000003
48,0.984,-0.221,5.9040000000000004e-05,0.6385542168674699,0.48
49,1.02,-0.218,6.12e-05,0.674698795180723,0.49
50,1.02,-0.221,6.12e-05,0.6385542168674699,0.5
51,0.984,-0.218,5.9040000000000004e-05,0.674698795180723,0.51
52,1.02,-0.221,6.12e-05,0.6385542168674699,0.52
53,0.984,-0.218,5.9040000000000004e-05,0.674698795180723,0.53
54,0.984,-0.221,5.9040000000000004e-05,0.6385542168674699,0.54
55,1.02,-0.218,6.12e-05,0.674698795180723,0.55
56,1.02,-0.219,6.12e-05,0.6626506024096387,0.56
57,0.984,-0.221,5.9040000000000004e-05,0.6385542168674699,0.5700000000000001
58,0.992,-0.221,5.952e-05,0.6385542168674699,0.58
59,1.02,-0.219,6.12e-05,0.6626506024096387,0.59
60,0.992,-0.221,5.952e-05,0.6385542168674699,0.6
61,1.02,-0.219,6.12e-05,0.6626506024096387,0.61
62,1.02,-0.221,6.12e-05,0.6385542168674699,0.62
63,0.992,-0.219,5.952e-05,0.6626506024096387,0.63
64,1.02,-0.221,6.12e-05,0.6385542168674699,0.64
65,0.992,-0.219,5.952e-05,0.6626506024096387,0.65
