Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.944,-0.278,5.664e-05,0.46226415094339607,0.0
1,0.968,-0.277,5.808e-05,0.471698113207547,0.01
2,0.968,-0.278,5.808e-05,0.46226415094339607,0.02
3,0.944,-0.277,5.664e-05,0.471698113207547,0.03
4,0.968,-0.277,5.808e-05,0.471698113207547,0.04
5,0.952,-0.278,5.712e-05,0.46226415094339607,0.05
6,0.944,-0.277,5.664e-05,0.471698113207547,0.06
7,0.976,-0.278,5.856e-05,0.46226415094339607,0.07
8,0.952,-0.278,5.712e-05,0.46226415094339607,0.08
9,0.976,-0.277,5.856e-05,0.471698113207547,0.09
10,0.976,-0.278,5.856e-05,0.46226415094339607,0.1
11,0.952,-0.279,5.712e-05,0.4528301886792451,0.11
12,0.952,-0.278,5.712e-05,0.46226415094339607,0.12
13,0.976,-0.28,5.856e-05,0.4433962264150942,0.13
14,0.952,-0.278,5.712e-05,0.46226415094339607,0.14
15,0.976,-0.281,5.856e-05,0.4339622641509432,0.15
16,0.968,-0.282,5.808e-05,0.4245283018867928,0.16
17,0.976,-0.301,5.856e-05,0.24528301886792472,0.17
18,0.984,-0.304,5.9040000000000004e-05,0.21698113207547187,0.18
19,0.968,-0.324,5.808e-05,0.02830188679245285,0.19
20,0.96,-0.326,5.76e-05,0.00943396226415095,0.2
21,0.984,-0.319,5.9040000000000004e-05,0.0754716981132076,0.21
22,0.968,-0.317,5.808e-05,0.09433962264150951,0.22
23,0.984,-0.302,5.9040000000000004e-05,0.23584905660377378,0.23
24,0.984,-0.298,5.9040000000000004e-05,0.2735849056603776,0.24
25,0.968,-0.287,5.808e-05,0.37735849056603804,0.25
26,0.992,-0.286,5.952e-05,0.386792452830189,0.26
27,0.976,-0.282,5.856e-05,0.4245283018867928,0.27
28,0.976,-0.281,5.856e-05,0.4339622641509432,0.28
29,0.992,-0.28,5.952e-05,0.4433962264150942,0.29
30,0.976,-0.278,5.856e-05,0.46226415094339607,0.3
31,0.992,-0.28,5.952e-05,0.4433962264150942,0.31
32,0.976,-0.28,5.856e-05,0.4433962264150942,0.32
33,1.0,-0.278,6e-05,0.46226415094339607,0.33
34,0.992,-0.28,5.952e-05,0.4433962264150942,0.34
35,0.968,-0.278,5.808e-05,0.46226415094339607,0.35000000000000003
36,0.992,-0.279,5.952e-05,0.4528301886792451,0.36
37,-0.008,-0.26,-4.800000000000001e-07,0.6320754716981132,0.37
38,-0.008,-0.256,-4.800000000000001e-07,0.6698113207547169,0.38
39,0.008,-0.235,4.800000000000001e-07,0.8679245283018869,0.39
40,0.0,-0.231,0.0,0.9056603773584905,0.4
41,0.008,-0.222,4.800000000000001e-07,0.9905660377358491,0.41000000000000003
42,0.0,-0.222,0.0,0.9905660377358491,0.42
43,0.008,-0.221,4.800000000000001e-07,1.0,0.43
44,0.0,-0.222,0.0,0.9905660377358491,0.44
45,0.008,-0.222,4.800000000000001e-07,0.9905660377358491,0.45
46,0.008,-0.222,4.800000000000001e-07,0.9905660377358491,0.46
47,0.016,-0.223,9.600000000000001e-07,0.9811320754716981,0.47000000000000003
48,0.016,-0.223,9.600000000000001e-07,0.9811320754716981,0.48
49,0.008,-0.225,4.800000000000001e-07,0.9622641509433962,0.49
50,0.016,-0.225,9.600000000000001e-07,0.9622641509433962,0.5
51,0.016,-0.223,9.600000000000001e-07,0.9811320754716981,0.51
52,0.016,-0.223,9.600000000000001e-07,0.9811320754716981,0.52
53,0.008,-0.225,4.800000000000001e-07,0.9622641509433962,0.53
54,0.016,-0.223,9.600000000000001e-07,0.9811320754716981,0.54
55,0.024,-0.224,1.44e-06,0.9716981132075472,0.55
56,0.008,-0.223,4.800000000000001e-07,0.9811320754716981,0.56
57,0.024,-0.225,1.44e-06,0.9622641509433962,0.5700000000000001
58,0.016,-0.224,9.600000000000001e-07,0.9716981132075472,0.58
