Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.696,0.0452,4.175999999999999e-05,0.615384615384615,0.0
1,0.688,0.046,4.128e-05,0.6923076923076922,0.005
2,0.68,0.046,4.08e-05,0.6923076923076922,0.01
3,0.696,0.0456,4.175999999999999e-05,0.653846153846154,0.015
4,0.68,0.0464,4.08e-05,0.7307692307692304,0.02
5,0.704,0.0456,4.223999999999999e-05,0.653846153846154,0.025
6,0.688,0.0456,4.128e-05,0.653846153846154,0.03
7,0.704,0.0452,4.223999999999999e-05,0.615384615384615,0.035
8,0.688,0.0452,4.128e-05,0.615384615384615,0.04
9,0.704,0.0464,4.223999999999999e-05,0.7307692307692304,0.045
10,0.688,0.0452,4.128e-05,0.615384615384615,0.05
11,0.704,0.046,4.223999999999999e-05,0.6923076923076922,0.055
12,0.688,0.0456,4.128e-05,0.653846153846154,0.06
13,0.704,0.0464,4.223999999999999e-05,0.7307692307692304,0.065
14,0.704,0.0452,4.223999999999999e-05,0.615384615384615,0.07
15,0.688,0.0464,4.128e-05,0.7307692307692304,0.075
16,0.688,0.0464,4.128e-05,0.7307692307692304,0.08
17,0.704,0.0452,4.223999999999999e-05,0.615384615384615,0.085
18,0.704,0.0456,4.223999999999999e-05,0.653846153846154,0.09
19,0.688,0.046,4.128e-05,0.6923076923076922,0.095
20,0.688,0.046,4.128e-05,0.6923076923076922,0.1
21,0.712,0.0452,4.271999999999999e-05,0.615384615384615,0.105
22,0.704,0.046,4.223999999999999e-05,0.6923076923076922,0.11
23,0.688,0.0452,4.128e-05,0.615384615384615,0.115
24,0.696,0.0452,4.175999999999999e-05,0.615384615384615,0.12
25,0.704,0.0464,4.223999999999999e-05,0.7307692307692304,0.125
26,0.696,0.046,4.175999999999999e-05,0.6923076923076922,0.13
27,0.712,0.0452,4.271999999999999e-05,0.615384615384615,0.135
28,0.696,0.0456,4.175999999999999e-05,0.653846153846154,0.14
29,0.712,0.0464,4.271999999999999e-05,0.7307692307692304,0.145
30,0.696,0.0452,4.175999999999999e-05,0.615384615384615,0.15
31,0.712,0.046,4.271999999999999e-05,0.6923076923076922,0.155
32,0.704,0.046,4.223999999999999e-05,0.6923076923076922,0.16
33,0.688,0.0452,4.128e-05,0.615384615384615,0.165
34,0.696,0.0452,4.175999999999999e-05,0.615384615384615,0.17
35,0.712,0.046,4.271999999999999e-05,0.6923076923076922,0.17500000000000002
36,0.712,0.0464,4.271999999999999e-05,0.7307692307692304,0.18
37,0.704,0.0452,4.223999999999999e-05,0.615384615384615,0.185
38,0.696,0.0452,4.175999999999999e-05,0.615384615384615,0.19
39,0.712,0.0464,4.271999999999999e-05,0.7307692307692304,0.195
40,0.712,0.0456,4.271999999999999e-05,0.653846153846154,0.2
41,0.696,0.046,4.175999999999999e-05,0.6923076923076922,0.20500000000000002
42,0.696,0.0456,4.175999999999999e-05,0.653846153846154,0.21
43,0.712,0.046,4.271999999999999e-05,0.6923076923076922,0.215
44,0.704,0.0456,4.223999999999999e-05,0.653846153846154,0.22
45,0.712,0.046,4.271999999999999e-05,0.6923076923076922,0.225
46,0.704,0.046,4.223999999999999e-05,0.6923076923076922,0.23
