Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.296,0.056,0.0009306959515151514,0.8375000000000001,0.0
1,0.292,0.0564,0.0009304559515151515,0.8624999999999999,0.005
2,0.292,0.0564,0.0009304559515151515,0.8624999999999999,0.01
3,0.298,0.056,0.0009308159515151514,0.8375000000000001,0.015
4,0.29,0.0564,0.0009303359515151514,0.8624999999999999,0.02
5,0.298,0.0556,0.0009308159515151514,0.8124999999999999,0.025
6,0.294,0.056,0.0009305759515151514,0.8375000000000001,0.03
7,0.298,0.0562,0.0009308159515151514,0.8500000000000001,0.035
8,0.294,0.0558,0.0009305759515151514,0.8250000000000002,0.04
9,0.302,0.0566,0.0009310559515151515,0.8749999999999999,0.045
10,0.3,0.0564,0.0009309359515151514,0.8624999999999999,0.05
11,0.294,0.0558,0.0009305759515151514,0.8250000000000002,0.055
12,0.302,0.0556,0.0009310559515151515,0.8124999999999999,0.06
13,0.294,0.0566,0.0009305759515151514,0.8749999999999999,0.065
14,0.302,0.0558,0.0009310559515151515,0.8250000000000002,0.07
15,0.296,0.0562,0.0009306959515151514,0.8500000000000001,0.075
16,0.296,0.0556,0.0009306959515151514,0.8124999999999999,0.08
17,0.302,0.0564,0.0009310559515151515,0.8624999999999999,0.085
18,0.302,0.0564,0.0009310559515151515,0.8624999999999999,0.09
19,0.298,0.0556,0.0009308159515151514,0.8124999999999999,0.095
20,0.304,0.0564,0.0009311759515151514,0.8624999999999999,0.1
21,0.298,0.0556,0.0009308159515151514,0.8124999999999999,0.105
22,0.298,0.0564,0.0009308159515151514,0.8624999999999999,0.11
23,0.306,0.0554,0.0009312959515151515,0.7999999999999999,0.115
24,0.3,0.0556,0.0009309359515151514,0.8124999999999999,0.12
25,0.306,0.0564,0.0009312959515151515,0.8624999999999999,0.125
26,0.308,0.0556,0.0009314159515151514,0.8124999999999999,0.13
27,0.296,0.0564,0.0009306959515151514,0.8624999999999999,0.135
28,0.308,0.0564,0.0009314159515151514,0.8624999999999999,0.14
29,0.298,0.0558,0.0009308159515151514,0.8250000000000002,0.145
30,0.3,0.0564,0.0009309359515151514,0.8624999999999999,0.15
31,0.31,0.0556,0.0009315359515151514,0.8124999999999999,0.155
32,0.302,0.0564,0.0009310559515151515,0.8624999999999999,0.16
33,0.308,0.0554,0.0009314159515151514,0.7999999999999999,0.165
34,0.3,0.0558,0.0009309359515151514,0.8250000000000002,0.17
35,0.31,0.0564,0.0009315359515151514,0.8624999999999999,0.17500000000000002
36,0.302,0.056,0.0009310559515151515,0.8375000000000001,0.18
37,0.306,0.0564,0.0009312959515151515,0.8624999999999999,0.185
38,0.302,0.0558,0.0009310559515151515,0.8250000000000002,0.19
39,0.31,0.0564,0.0009315359515151514,0.8624999999999999,0.195
40,0.304,0.0558,0.0009311759515151514,0.8250000000000002,0.2
41,0.312,0.0564,0.0009316559515151514,0.8624999999999999,0.20500000000000002
42,0.302,0.0556,0.0009310559515151515,0.8124999999999999,0.21
43,0.312,0.0564,0.0009316559515151514,0.8624999999999999,0.215
44,0.304,0.0556,0.0009311759515151514,0.8124999999999999,0.22
45,0.314,0.0564,0.0009317759515151514,0.8624999999999999,0.225
46,0.302,0.0562,0.0009310559515151515,0.8500000000000001,0.23
47,0.312,0.0556,0.0009316559515151514,0.8124999999999999,0.23500000000000001
48,0.312,0.0564,0.0009316559515151514,0.8624999999999999,0.24
49,0.306,0.0556,0.0009312959515151515,0.8124999999999999,0.245
50,0.306,0.0556,0.0009312959515151515,0.8124999999999999,0.25
51,0.312,0.056,0.0009316559515151514,0.8375000000000001,0.255
52,0.312,0.0556,0.0009316559515151514,0.8124999999999999,0.26
53,0.306,0.0564,0.0009312959515151515,0.8624999999999999,0.265
54,0.316,0.0562,0.0009318959515151515,0.8500000000000001,0.27
55,0.308,0.0554,0.0009314159515151514,0.7999999999999999,0.275
56,0.316,0.0562,0.0009318959515151515,0.8500000000000001,0.28
57,0.308,0.0556,0.0009314159515151514,0.8124999999999999,0.28500000000000003
58,0.314,0.0556,0.0009317759515151514,0.8124999999999999,0.29
59,0.308,0.056,0.0009314159515151514,0.8375000000000001,0.295
60,0.316,0.0556,0.0009318959515151515,0.8124999999999999,0.3
61,0.308,0.0562,0.0009314159515151514,0.8500000000000001,0.305
62,0.312,0.0562,0.0009316559515151514,0.8500000000000001,0.31
63,0.318,0.0556,0.0009320159515151514,0.8124999999999999,0.315
64,0.31,0.0562,0.0009315359515151514,0.8500000000000001,0.32
65,0.316,0.056,0.0009318959515151515,0.8375000000000001,0.325
66,0.312,0.0564,0.0009316559515151514,0.8624999999999999,0.33
67,0.316,0.0554,0.0009318959515151515,0.7999999999999999,0.335
68,0.318,0.0556,0.0009320159515151514,0.8124999999999999,0.34
69,0.312,0.0562,0.0009316559515151514,0.8500000000000001,0.34500000000000003
70,0.322,0.0554,0.0009322559515151514,0.7999999999999999,0.35000000000000003
71,0.004,0.0562,0.0009131759515151514,0.8500000000000001,0.355
72,0.004,0.056,0.0009131759515151514,0.8375000000000001,0.36
73,-0.004,0.0568,0.0009126959515151514,0.8875000000000003,0.365
74,0.004,0.0562,0.0009131759515151514,0.8500000000000001,0.37
75,-0.002,0.0568,0.0009128159515151514,0.8875000000000003,0.375
76,0.0,0.0564,0.0009129359515151514,0.8624999999999999,0.38
77,0.004,0.057,0.0009131759515151514,0.9000000000000001,0.385
78,0.004,0.0568,0.0009131759515151514,0.8875000000000003,0.39
79,-0.002,0.0574,0.0009128159515151514,0.925,0.395
80,0.006,0.0566,0.0009132959515151515,0.8749999999999999,0.4
