Sequence,CH1,CH2,Bfield,CH2norm,time
0,0.466,0.478,7.16823393939394e-05,0.9921259842519685,0.0
1,0.476,0.478,7.22823393939394e-05,0.9921259842519685,0.005
2,0.478,0.478,7.240233939393939e-05,0.9921259842519685,0.01
3,0.464,0.477,7.156233939393939e-05,0.984251968503937,0.015
4,0.466,0.478,7.16823393939394e-05,0.9921259842519685,0.02
5,0.474,0.478,7.216233939393939e-05,0.9921259842519685,0.025
6,0.476,0.478,7.22823393939394e-05,0.9921259842519685,0.03
7,0.466,0.478,7.16823393939394e-05,0.9921259842519685,0.035
8,0.476,0.478,7.22823393939394e-05,0.9921259842519685,0.04
9,0.466,0.479,7.16823393939394e-05,1.0,0.045
10,0.468,0.478,7.18023393939394e-05,0.9921259842519685,0.05
11,0.48,0.478,7.252233939393939e-05,0.9921259842519685,0.055
12,0.476,0.478,7.22823393939394e-05,0.9921259842519685,0.06
13,0.466,0.478,7.16823393939394e-05,0.9921259842519685,0.065
14,0.466,0.478,7.16823393939394e-05,0.9921259842519685,0.07
15,0.48,0.478,7.252233939393939e-05,0.9921259842519685,0.075
16,0.478,0.477,7.240233939393939e-05,0.984251968503937,0.08
17,0.468,0.478,7.18023393939394e-05,0.9921259842519685,0.085
18,0.466,0.478,7.16823393939394e-05,0.9921259842519685,0.09
19,0.478,0.477,7.240233939393939e-05,0.984251968503937,0.095
20,0.47,0.478,7.192233939393939e-05,0.9921259842519685,0.1
21,0.482,0.478,7.26423393939394e-05,0.9921259842519685,0.105
22,0.466,0.478,7.16823393939394e-05,0.9921259842519685,0.11
23,0.48,0.478,7.252233939393939e-05,0.9921259842519685,0.115
24,0.47,0.478,7.192233939393939e-05,0.9921259842519685,0.12
25,0.482,0.478,7.26423393939394e-05,0.9921259842519685,0.125
26,0.47,0.478,7.192233939393939e-05,0.9921259842519685,0.13
27,0.482,0.477,7.26423393939394e-05,0.984251968503937,0.135
28,0.482,0.478,7.26423393939394e-05,0.9921259842519685,0.14
29,0.47,0.478,7.192233939393939e-05,0.9921259842519685,0.145
30,0.472,0.478,7.204233939393938e-05,0.9921259842519685,0.15
31,0.482,0.477,7.26423393939394e-05,0.984251968503937,0.155
32,0.47,0.478,7.192233939393939e-05,0.9921259842519685,0.16
33,0.484,0.477,7.276233939393939e-05,0.984251968503937,0.165
34,0.482,0.478,7.26423393939394e-05,0.9921259842519685,0.17
35,0.476,0.478,7.22823393939394e-05,0.9921259842519685,0.17500000000000002
36,0.472,0.478,7.204233939393938e-05,0.9921259842519685,0.18
37,0.482,0.478,7.26423393939394e-05,0.9921259842519685,0.185
38,0.472,0.478,7.204233939393938e-05,0.9921259842519685,0.19
39,0.484,0.478,7.276233939393939e-05,0.9921259842519685,0.195
40,0.472,0.478,7.204233939393938e-05,0.9921259842519685,0.2
41,0.488,0.478,7.300233939393939e-05,0.9921259842519685,0.20500000000000002
42,0.474,0.478,7.216233939393939e-05,0.9921259842519685,0.21
43,0.482,0.478,7.26423393939394e-05,0.9921259842519685,0.215
44,0.486,0.478,7.288233939393938e-05,0.9921259842519685,0.22
45,0.472,0.478,7.204233939393938e-05,0.9921259842519685,0.225
46,0.486,0.478,7.288233939393938e-05,0.9921259842519685,0.23
47,0.472,0.478,7.204233939393938e-05,0.9921259842519685,0.23500000000000001
48,0.484,0.478,7.276233939393939e-05,0.9921259842519685,0.24
49,0.472,0.477,7.204233939393938e-05,0.984251968503937,0.245
50,0.486,0.478,7.288233939393938e-05,0.9921259842519685,0.25
51,0.476,0.478,7.22823393939394e-05,0.9921259842519685,0.255
52,0.488,0.478,7.300233939393939e-05,0.9921259842519685,0.26
53,0.472,0.478,7.204233939393938e-05,0.9921259842519685,0.265
54,0.478,0.478,7.240233939393939e-05,0.9921259842519685,0.27
55,0.488,0.477,7.300233939393939e-05,0.984251968503937,0.275
56,0.486,0.478,7.288233939393938e-05,0.9921259842519685,0.28
57,0.476,0.478,7.22823393939394e-05,0.9921259842519685,0.28500000000000003
58,0.486,0.478,7.288233939393938e-05,0.9921259842519685,0.29
59,0.478,0.478,7.240233939393939e-05,0.9921259842519685,0.295
60,0.476,0.478,7.22823393939394e-05,0.9921259842519685,0.3
61,0.488,0.478,7.300233939393939e-05,0.9921259842519685,0.305
62,0.492,0.478,7.324233939393939e-05,0.9921259842519685,0.31
63,0.476,0.478,7.22823393939394e-05,0.9921259842519685,0.315
64,0.49,0.478,7.31223393939394e-05,0.9921259842519685,0.32
